area,floor,px,py,start_time,end_time,visitor_count
main convention,1,24,6,36900,37199,57
main convention,1,24,6,37200,37499,60
main convention,1,24,6,37500,37799,81
main convention,1,24,6,37800,38099,97
main convention,1,24,6,38100,38399,7
main convention,1,24,6,38400,38699,1
main convention,1,24,6,39000,39299,13
main convention,1,24,6,39300,39599,44
main convention,1,24,6,39600,39899,59
main convention,1,24,6,39900,40199,58
main convention,1,24,6,40200,40499,45
main convention,1,24,6,40500,40799,45
main convention,1,24,6,40800,41099,45
main convention,1,24,6,41100,41399,46
main convention,1,24,6,41400,41699,46
main convention,1,24,6,41700,41999,46
main convention,1,24,6,42000,42299,47
main convention,1,24,6,42300,42599,49
main convention,1,24,6,42600,42899,55
main convention,1,24,6,42900,43199,50
main convention,1,24,6,43200,43499,48
main convention,1,24,6,43500,43799,45
main convention,1,24,6,43800,44099,46
main convention,1,24,6,44100,44399,57
main convention,1,24,6,44400,44699,44
main convention,1,24,6,44700,44999,2
main convention,1,24,7,30600,30899,17
main convention,1,24,7,30900,31199,25
main convention,1,24,7,31200,31499,38
main convention,1,24,7,31500,31799,31
main convention,1,24,7,31800,32099,33
main convention,1,24,7,32100,32399,44
main convention,1,24,7,32400,32699,112
main convention,1,24,7,32700,32999,72
main convention,1,24,7,33000,33299,46
main convention,1,24,7,33300,33599,45
main convention,1,24,7,33600,33899,45
main convention,1,24,7,33900,34199,45
main convention,1,24,7,34200,34499,47
main convention,1,24,7,34500,34799,51
main convention,1,24,7,34800,35099,64
main convention,1,24,7,35100,35399,99
main convention,1,24,7,35400,35699,53
main convention,1,24,7,35700,35999,37
main convention,1,24,7,36000,36299,36
main convention,1,24,7,36300,36599,37
main convention,1,24,7,36600,36899,37
main convention,1,24,7,36900,37199,37
main convention,1,24,7,37200,37499,39
main convention,1,24,7,37500,37799,57
main convention,1,24,7,37800,38099,94
main convention,1,24,7,38100,38399,11
main convention,1,24,7,39000,39299,13
main convention,1,24,7,39300,39599,42
main convention,1,24,7,39600,39899,58
main convention,1,24,7,39900,40199,67
main convention,1,24,7,40200,40499,59
main convention,1,24,7,40500,40799,56
main convention,1,24,7,40800,41099,56
main convention,1,24,7,41100,41399,56
main convention,1,24,7,41400,41699,56
main convention,1,24,7,41700,41999,57
main convention,1,24,7,42000,42299,56
main convention,1,24,7,42300,42599,55
main convention,1,24,7,42600,42899,63
main convention,1,24,7,42900,43199,56
main convention,1,24,7,43200,43499,53
main convention,1,24,7,43500,43799,55
main convention,1,24,7,43800,44099,50
main convention,1,24,7,44100,44399,65
main convention,1,24,7,44400,44699,37
main convention,1,24,7,62700,62999,1
main convention,1,24,8,30600,30899,6
main convention,1,24,8,30900,31199,27
main convention,1,24,8,31200,31499,24
main convention,1,24,8,31500,31799,26
main convention,1,24,8,31800,32099,26
main convention,1,24,8,32100,32399,32
main convention,1,24,8,32400,32699,120
main convention,1,24,8,32700,32999,76
main convention,1,24,8,33000,33299,56
main convention,1,24,8,33300,33599,56
main convention,1,24,8,33600,33899,56
main convention,1,24,8,33900,34199,56
main convention,1,24,8,34200,34499,57
main convention,1,24,8,34500,34799,59
main convention,1,24,8,34800,35099,67
main convention,1,24,8,35100,35399,125
main convention,1,24,8,35400,35699,64
main convention,1,24,8,35700,35999,50
main convention,1,24,8,36000,36299,49
main convention,1,24,8,36300,36599,49
main convention,1,24,8,36600,36899,50
main convention,1,24,8,36900,37199,50
main convention,1,24,8,37200,37499,54
main convention,1,24,8,37500,37799,72
main convention,1,24,8,37800,38099,72
main convention,1,24,8,38100,38399,9
main convention,1,24,8,39000,39299,9
main convention,1,24,8,39300,39599,33
main convention,1,24,8,39600,39899,50
main convention,1,24,8,39900,40199,69
main convention,1,24,8,40200,40499,58
main convention,1,24,8,40500,40799,59
main convention,1,24,8,40800,41099,59
main convention,1,24,8,41100,41399,59
main convention,1,24,8,41400,41699,59
main convention,1,24,8,41700,41999,59
main convention,1,24,8,42000,42299,59
main convention,1,24,8,42300,42599,62
main convention,1,24,8,42600,42899,63
main convention,1,24,8,42900,43199,56
main convention,1,24,8,43200,43499,58
main convention,1,24,8,43500,43799,57
main convention,1,24,8,43800,44099,50
main convention,1,24,8,44100,44399,69
main convention,1,24,8,44400,44699,44
main convention,1,24,8,44700,44999,2
main convention,1,24,9,30600,30899,13
main convention,1,24,9,30900,31199,29
main convention,1,24,9,31200,31499,38
main convention,1,24,9,31500,31799,43
main convention,1,24,9,31800,32099,44
main convention,1,24,9,32100,32399,55
main convention,1,24,9,32400,32699,142
main convention,1,24,9,32700,32999,64
main convention,1,24,9,33000,33299,48
main convention,1,24,9,33300,33599,48
main convention,1,24,9,33600,33899,48
main convention,1,24,9,33900,34199,48
main convention,1,24,9,34200,34499,48
main convention,1,24,9,34500,34799,56
main convention,1,24,9,34800,35099,81
main convention,1,24,9,35100,35399,103
main convention,1,24,9,35400,35699,56
main convention,1,24,9,35700,35999,44
main convention,1,24,9,36000,36299,41
main convention,1,24,9,36300,36599,41
main convention,1,24,9,36600,36899,41
main convention,1,24,9,36900,37199,41
main convention,1,24,9,37200,37499,47
main convention,1,24,9,37500,37799,70
main convention,1,24,9,37800,38099,88
main convention,1,24,9,38100,38399,12
main convention,1,24,9,39000,39299,9
main convention,1,24,9,39300,39599,13
main convention,1,24,9,39600,39899,23
main convention,1,24,9,39900,40199,32
main convention,1,24,9,40200,40499,32
main convention,1,24,9,40500,40799,32
main convention,1,24,9,40800,41099,32
main convention,1,24,9,41100,41399,33
main convention,1,24,9,41400,41699,34
main convention,1,24,9,41700,41999,34
main convention,1,24,9,42000,42299,34
main convention,1,24,9,42300,42599,35
main convention,1,24,9,42600,42899,36
main convention,1,24,9,42900,43199,35
main convention,1,24,9,43200,43499,32
main convention,1,24,9,43500,43799,27
main convention,1,24,9,43800,44099,28
main convention,1,24,9,44100,44399,48
main convention,1,24,9,44400,44699,43
main convention,1,24,9,44700,44999,8
main convention,1,24,9,45300,45599,1
main convention,1,24,9,49200,49499,1
main convention,1,24,10,30600,30899,4
main convention,1,24,10,30900,31199,20
main convention,1,24,10,31200,31499,32
main convention,1,24,10,31500,31799,36
main convention,1,24,10,31800,32099,38
main convention,1,24,10,32100,32399,53
main convention,1,24,10,32400,32699,106
main convention,1,24,10,32700,32999,67
main convention,1,24,10,33000,33299,47
main convention,1,24,10,33300,33599,47
main convention,1,24,10,33600,33899,47
main convention,1,24,10,33900,34199,47
main convention,1,24,10,34200,34499,47
main convention,1,24,10,34500,34799,50
main convention,1,24,10,34800,35099,79
main convention,1,24,10,35100,35399,116
main convention,1,24,10,35400,35699,68
main convention,1,24,10,35700,35999,60
main convention,1,24,10,36000,36299,59
main convention,1,24,10,36300,36599,59
main convention,1,24,10,36600,36899,60
main convention,1,24,10,36900,37199,61
main convention,1,24,10,37200,37499,63
main convention,1,24,10,37500,37799,94
main convention,1,24,10,37800,38099,95
main convention,1,24,10,38100,38399,11
main convention,1,24,10,39000,39299,6
main convention,1,24,10,39300,39599,20
main convention,1,24,10,39600,39899,32
main convention,1,24,10,39900,40199,40
main convention,1,24,10,40200,40499,47
main convention,1,24,10,40500,40799,47
main convention,1,24,10,40800,41099,47
main convention,1,24,10,41100,41399,47
main convention,1,24,10,41400,41699,47
main convention,1,24,10,41700,41999,48
main convention,1,24,10,42000,42299,48
main convention,1,24,10,42300,42599,49
main convention,1,24,10,42600,42899,56
main convention,1,24,10,42900,43199,52
main convention,1,24,10,43200,43499,46
main convention,1,24,10,43500,43799,47
main convention,1,24,10,43800,44099,41
main convention,1,24,10,44100,44399,53
main convention,1,24,10,44400,44699,34
main convention,1,24,10,44700,44999,10
main convention,1,24,10,45600,45899,1
main convention,1,24,10,51300,51599,1
main convention,1,24,11,30600,30899,6
main convention,1,24,11,30900,31199,15
main convention,1,24,11,31200,31499,23
main convention,1,24,11,31500,31799,21
main convention,1,24,11,31800,32099,21
main convention,1,24,11,32100,32399,23
main convention,1,24,11,32400,32699,95
main convention,1,24,11,32700,32999,49
main convention,1,24,11,33000,33299,46
main convention,1,24,11,33300,33599,47
main convention,1,24,11,33600,33899,46
main convention,1,24,11,33900,34199,47
main convention,1,24,11,34200,34499,45
main convention,1,24,11,34500,34799,47
main convention,1,24,11,34800,35099,59
main convention,1,24,11,35100,35399,76
main convention,1,24,11,35400,35699,47
main convention,1,24,11,35700,35999,38
main convention,1,24,11,36000,36299,38
main convention,1,24,11,36300,36599,39
main convention,1,24,11,36600,36899,39
main convention,1,24,11,36900,37199,40
main convention,1,24,11,37200,37499,42
main convention,1,24,11,37500,37799,42
main convention,1,24,11,37800,38099,55
main convention,1,24,11,38100,38399,8
main convention,1,24,11,39000,39299,33
main convention,1,24,11,39300,39599,38
main convention,1,24,11,39600,39899,35
main convention,1,24,11,39900,40199,38
main convention,1,24,11,40200,40499,39
main convention,1,24,11,40500,40799,39
main convention,1,24,11,40800,41099,39
main convention,1,24,11,41100,41399,39
main convention,1,24,11,41400,41699,39
main convention,1,24,11,41700,41999,39
main convention,1,24,11,42000,42299,39
main convention,1,24,11,42300,42599,39
main convention,1,24,11,42600,42899,43
main convention,1,24,11,42900,43199,40
main convention,1,24,11,43200,43499,40
main convention,1,24,11,43500,43799,38
main convention,1,24,11,43800,44099,37
main convention,1,24,11,44100,44399,44
main convention,1,24,11,44400,44699,24
main convention,1,24,11,45000,45299,1
main convention,1,24,11,45300,45599,1
main convention,1,24,11,45600,45899,3
main convention,1,24,11,46500,46799,1
main convention,1,24,12,31200,31499,1
main convention,1,24,12,32100,32399,1
main convention,1,24,12,32400,32699,1
main convention,1,24,12,34800,35099,6
main convention,1,24,12,35100,35399,2
main convention,1,24,12,35400,35699,1
main convention,1,24,12,37500,37799,1
main convention,1,24,12,37800,38099,5
main convention,1,24,12,39000,39299,12
main convention,1,24,12,39300,39599,1
main convention,1,24,12,39600,39899,1
main convention,1,24,12,40500,40799,1
main convention,1,24,12,42000,42299,1
main convention,1,24,12,43200,43499,2
main convention,1,24,12,44100,44399,6
main convention,1,24,12,44400,44699,13
main convention,1,24,12,45000,45299,2
main convention,1,24,12,45300,45599,3
main convention,1,24,12,45600,45899,3
main convention,1,24,12,45900,46199,2
main convention,1,24,12,46200,46499,1
main convention,1,24,13,31200,31499,1
main convention,1,24,13,31500,31799,1
main convention,1,24,13,31800,32099,1
main convention,1,24,13,32100,32399,1
main convention,1,24,13,32400,32699,2
main convention,1,24,13,34800,35099,1
main convention,1,24,13,35100,35399,2
main convention,1,24,13,39300,39599,1
main convention,1,24,13,39600,39899,1
main convention,1,24,13,39900,40199,1
main convention,1,24,13,40200,40499,1
main convention,1,24,13,40500,40799,1
main convention,1,24,13,40800,41099,1
main convention,1,24,13,41100,41399,1
main convention,1,24,13,41400,41699,1
main convention,1,24,13,41700,41999,1
main convention,1,24,13,42000,42299,1
main convention,1,24,13,42300,42599,1
main convention,1,24,13,42600,42899,1
main convention,1,24,13,42900,43199,1
main convention,1,24,13,43200,43499,2
main convention,1,24,13,43500,43799,1
main convention,1,24,13,43800,44099,1
main convention,1,24,13,44100,44399,1
main convention,1,24,13,44400,44699,4
main convention,1,24,13,45600,45899,1
main convention,1,25,4,30000,30299,1
main convention,1,25,4,30300,30599,8
main convention,1,25,4,30600,30899,94
main convention,1,25,4,30900,31199,130
main convention,1,25,4,31200,31499,44
main convention,1,25,4,31500,31799,20
main convention,1,25,4,31800,32099,12
main convention,1,25,4,32100,32399,30
main convention,1,25,4,32400,32699,120
main convention,1,25,4,32700,32999,51
main convention,1,25,4,33000,33299,14
main convention,1,25,4,33300,33599,4
main convention,1,25,4,33600,33899,4
main convention,1,25,4,33900,34199,4
main convention,1,25,4,34200,34499,1
main convention,1,25,4,34500,34799,18
main convention,1,25,4,34800,35099,158
main convention,1,25,4,35100,35399,337
main convention,1,25,4,35400,35699,205
main convention,1,25,4,35700,35999,17
main convention,1,25,4,36000,36299,3
main convention,1,25,4,36300,36599,2
main convention,1,25,4,36600,36899,5
main convention,1,25,4,36900,37199,2
main convention,1,25,4,37200,37499,16
main convention,1,25,4,37500,37799,105
main convention,1,25,4,37800,38099,418
main convention,1,25,4,38100,38399,392
main convention,1,25,4,38400,38699,2
main convention,1,25,4,38700,38999,1
main convention,1,25,4,39000,39299,131
main convention,1,25,4,39300,39599,133
main convention,1,25,4,39600,39899,111
main convention,1,25,4,39900,40199,34
main convention,1,25,4,40200,40499,2
main convention,1,25,4,40500,40799,1
main convention,1,25,4,40800,41099,2
main convention,1,25,4,41100,41399,1
main convention,1,25,4,41400,41699,3
main convention,1,25,4,41700,41999,2
main convention,1,25,4,42000,42299,7
main convention,1,25,4,42300,42599,9
main convention,1,25,4,42600,42899,28
main convention,1,25,4,42900,43199,74
main convention,1,25,4,43200,43499,23
main convention,1,25,4,43500,43799,11
main convention,1,25,4,43800,44099,19
main convention,1,25,4,44100,44399,41
main convention,1,25,4,44400,44699,27
main convention,1,25,4,45000,45299,3
main convention,1,25,4,45300,45599,4
main convention,1,25,4,45600,45899,10
main convention,1,25,4,45900,46199,2
main convention,1,25,4,46200,46499,2
main convention,1,25,4,46500,46799,1
main convention,1,25,4,49200,49499,1
main convention,1,25,4,51300,51599,1
main convention,1,25,4,62700,62999,1
main convention,1,25,5,30300,30599,5
main convention,1,25,5,30600,30899,114
main convention,1,25,5,30900,31199,184
main convention,1,25,5,31200,31499,103
main convention,1,25,5,31500,31799,58
main convention,1,25,5,31800,32099,48
main convention,1,25,5,32100,32399,55
main convention,1,25,5,32400,32699,202
main convention,1,25,5,32700,32999,123
main convention,1,25,5,33000,33299,57
main convention,1,25,5,33300,33599,47
main convention,1,25,5,33600,33899,46
main convention,1,25,5,33900,34199,47
main convention,1,25,5,34200,34499,45
main convention,1,25,5,34500,34799,68
main convention,1,25,5,34800,35099,202
main convention,1,25,5,35100,35399,365
main convention,1,25,5,35400,35699,284
main convention,1,25,5,35700,35999,58
main convention,1,25,5,36000,36299,35
main convention,1,25,5,36300,36599,34
main convention,1,25,5,36600,36899,37
main convention,1,25,5,36900,37199,35
main convention,1,25,5,37200,37499,50
main convention,1,25,5,37500,37799,131
main convention,1,25,5,37800,38099,438
main convention,1,25,5,38100,38399,290
main convention,1,25,5,38400,38699,1
main convention,1,25,5,39000,39299,130
main convention,1,25,5,39300,39599,181
main convention,1,25,5,39600,39899,195
main convention,1,25,5,39900,40199,120
main convention,1,25,5,40200,40499,49
main convention,1,25,5,40500,40799,49
main convention,1,25,5,40800,41099,49
main convention,1,25,5,41100,41399,49
main convention,1,25,5,41400,41699,50
main convention,1,25,5,41700,41999,49
main convention,1,25,5,42000,42299,52
main convention,1,25,5,42300,42599,55
main convention,1,25,5,42600,42899,76
main convention,1,25,5,42900,43199,112
main convention,1,25,5,43200,43499,66
main convention,1,25,5,43500,43799,54
main convention,1,25,5,43800,44099,58
main convention,1,25,5,44100,44399,69
main convention,1,25,5,44400,44699,34
main convention,1,25,5,45000,45299,3
main convention,1,25,5,45300,45599,4
main convention,1,25,5,45600,45899,9
main convention,1,25,5,45900,46199,2
main convention,1,25,5,46200,46499,2
main convention,1,25,5,46500,46799,1
main convention,1,25,5,49200,49499,1
main convention,1,25,5,51300,51599,1
main convention,1,25,5,62700,62999,1
main convention,1,25,6,30300,30599,4
main convention,1,25,6,30600,30899,93
main convention,1,25,6,30900,31199,172
main convention,1,25,6,31200,31499,92
main convention,1,25,6,31500,31799,45
main convention,1,25,6,31800,32099,39
main convention,1,25,6,32100,32399,43
main convention,1,25,6,32400,32699,249
main convention,1,25,6,32700,32999,157
main convention,1,25,6,33000,33299,54
main convention,1,25,6,33300,33599,42
main convention,1,25,6,33600,33899,42
main convention,1,25,6,33900,34199,40
main convention,1,25,6,34200,34499,40
main convention,1,25,6,34500,34799,60
main convention,1,25,6,34800,35099,169
main convention,1,25,6,35100,35399,333
main convention,1,25,6,35400,35699,285
main convention,1,25,6,35700,35999,61
main convention,1,25,6,36000,36299,43
main convention,1,25,6,36300,36599,42
main convention,1,25,6,36600,36899,44
main convention,1,25,6,36900,37199,43
main convention,1,25,6,37200,37499,52
main convention,1,25,6,37500,37799,129
main convention,1,25,6,37800,38099,368
main convention,1,25,6,38100,38399,169
main convention,1,25,6,38400,38699,1
main convention,1,25,6,39000,39299,102
main convention,1,25,6,39300,39599,153
main convention,1,25,6,39600,39899,169
main convention,1,25,6,39900,40199,115
main convention,1,25,6,40200,40499,50
main convention,1,25,6,40500,40799,50
main convention,1,25,6,40800,41099,49
main convention,1,25,6,41100,41399,50
main convention,1,25,6,41400,41699,51
main convention,1,25,6,41700,41999,50
main convention,1,25,6,42000,42299,53
main convention,1,25,6,42300,42599,57
main convention,1,25,6,42600,42899,75
main convention,1,25,6,42900,43199,94
main convention,1,25,6,43200,43499,57
main convention,1,25,6,43500,43799,48
main convention,1,25,6,43800,44099,47
main convention,1,25,6,44100,44399,55
main convention,1,25,6,44400,44699,22
main convention,1,25,6,44700,44999,2
main convention,1,25,6,45000,45299,3
main convention,1,25,6,45300,45599,4
main convention,1,25,6,45600,45899,8
main convention,1,25,6,45900,46199,1
main convention,1,25,6,46200,46499,2
main convention,1,25,6,46500,46799,1
main convention,1,25,6,49200,49499,1
main convention,1,25,6,51300,51599,1
main convention,1,25,6,62700,62999,1
main convention,1,25,7,30300,30599,2
main convention,1,25,7,30600,30899,86
main convention,1,25,7,30900,31199,149
main convention,1,25,7,31200,31499,87
main convention,1,25,7,31500,31799,35
main convention,1,25,7,31800,32099,31
main convention,1,25,7,32100,32399,37
main convention,1,25,7,32400,32699,271
main convention,1,25,7,32700,32999,187
main convention,1,25,7,33000,33299,67
main convention,1,25,7,33300,33599,50
main convention,1,25,7,33600,33899,50
main convention,1,25,7,33900,34199,46
main convention,1,25,7,34200,34499,47
main convention,1,25,7,34500,34799,64
main convention,1,25,7,34800,35099,153
main convention,1,25,7,35100,35399,283
main convention,1,25,7,35400,35699,255
main convention,1,25,7,35700,35999,55
main convention,1,25,7,36000,36299,38
main convention,1,25,7,36300,36599,33
main convention,1,25,7,36600,36899,35
main convention,1,25,7,36900,37199,35
main convention,1,25,7,37200,37499,42
main convention,1,25,7,37500,37799,112
main convention,1,25,7,37800,38099,341
main convention,1,25,7,38100,38399,102
main convention,1,25,7,39000,39299,93
main convention,1,25,7,39300,39599,137
main convention,1,25,7,39600,39899,140
main convention,1,25,7,39900,40199,108
main convention,1,25,7,40200,40499,47
main convention,1,25,7,40500,40799,44
main convention,1,25,7,40800,41099,43
main convention,1,25,7,41100,41399,44
main convention,1,25,7,41400,41699,45
main convention,1,25,7,41700,41999,47
main convention,1,25,7,42000,42299,46
main convention,1,25,7,42300,42599,49
main convention,1,25,7,42600,42899,64
main convention,1,25,7,42900,43199,80
main convention,1,25,7,43200,43499,50
main convention,1,25,7,43500,43799,44
main convention,1,25,7,43800,44099,42
main convention,1,25,7,44100,44399,46
main convention,1,25,7,44400,44699,21
main convention,1,25,7,44700,44999,2
main convention,1,25,7,45000,45299,3
main convention,1,25,7,45300,45599,4
main convention,1,25,7,45600,45899,8
main convention,1,25,7,45900,46199,1
main convention,1,25,7,46200,46499,2
main convention,1,25,7,46500,46799,1
main convention,1,25,7,49200,49499,1
main convention,1,25,7,51300,51599,1
main convention,1,25,7,62700,62999,1
main convention,1,25,8,30300,30599,1
main convention,1,25,8,30600,30899,68
main convention,1,25,8,30900,31199,143
main convention,1,25,8,31200,31499,90
main convention,1,25,8,31500,31799,50
main convention,1,25,8,31800,32099,45
main convention,1,25,8,32100,32399,54
main convention,1,25,8,32400,32699,278
main convention,1,25,8,32700,32999,186
main convention,1,25,8,33000,33299,58
main convention,1,25,8,33300,33599,44
main convention,1,25,8,33600,33899,44
main convention,1,25,8,33900,34199,41
main convention,1,25,8,34200,34499,41
main convention,1,25,8,34500,34799,57
main convention,1,25,8,34800,35099,122
main convention,1,25,8,35100,35399,259
main convention,1,25,8,35400,35699,237
main convention,1,25,8,35700,35999,63
main convention,1,25,8,36000,36299,46
main convention,1,25,8,36300,36599,41
main convention,1,25,8,36600,36899,42
main convention,1,25,8,36900,37199,42
main convention,1,25,8,37200,37499,51
main convention,1,25,8,37500,37799,102
main convention,1,25,8,37800,38099,271
main convention,1,25,8,38100,38399,36
main convention,1,25,8,39000,39299,74
main convention,1,25,8,39300,39599,124
main convention,1,25,8,39600,39899,124
main convention,1,25,8,39900,40199,116
main convention,1,25,8,40200,40499,53
main convention,1,25,8,40500,40799,48
main convention,1,25,8,40800,41099,47
main convention,1,25,8,41100,41399,48
main convention,1,25,8,41400,41699,48
main convention,1,25,8,41700,41999,47
main convention,1,25,8,42000,42299,47
main convention,1,25,8,42300,42599,51
main convention,1,25,8,42600,42899,64
main convention,1,25,8,42900,43199,74
main convention,1,25,8,43200,43499,46
main convention,1,25,8,43500,43799,40
main convention,1,25,8,43800,44099,36
main convention,1,25,8,44100,44399,43
main convention,1,25,8,44400,44699,18
main convention,1,25,8,44700,44999,1
main convention,1,25,8,45000,45299,3
main convention,1,25,8,45300,45599,4
main convention,1,25,8,45600,45899,8
main convention,1,25,8,45900,46199,1
main convention,1,25,8,46200,46499,2
main convention,1,25,8,46500,46799,1
main convention,1,25,8,49200,49499,1
main convention,1,25,8,51300,51599,1
main convention,1,25,9,30300,30599,1
main convention,1,25,9,30600,30899,44
main convention,1,25,9,30900,31199,108
main convention,1,25,9,31200,31499,77
main convention,1,25,9,31500,31799,43
main convention,1,25,9,31800,32099,38
main convention,1,25,9,32100,32399,43
main convention,1,25,9,32400,32699,237
main convention,1,25,9,32700,32999,167
main convention,1,25,9,33000,33299,56
main convention,1,25,9,33300,33599,46
main convention,1,25,9,33600,33899,46
main convention,1,25,9,33900,34199,43
main convention,1,25,9,34200,34499,43
main convention,1,25,9,34500,34799,52
main convention,1,25,9,34800,35099,117
main convention,1,25,9,35100,35399,218
main convention,1,25,9,35400,35699,202
main convention,1,25,9,35700,35999,68
main convention,1,25,9,36000,36299,48
main convention,1,25,9,36300,36599,45
main convention,1,25,9,36600,36899,46
main convention,1,25,9,36900,37199,47
main convention,1,25,9,37200,37499,53
main convention,1,25,9,37500,37799,85
main convention,1,25,9,37800,38099,226
main convention,1,25,9,38100,38399,9
main convention,1,25,9,39000,39299,52
main convention,1,25,9,39300,39599,86
main convention,1,25,9,39600,39899,89
main convention,1,25,9,39900,40199,92
main convention,1,25,9,40200,40499,61
main convention,1,25,9,40500,40799,59
main convention,1,25,9,40800,41099,58
main convention,1,25,9,41100,41399,58
main convention,1,25,9,41400,41699,58
main convention,1,25,9,41700,41999,58
main convention,1,25,9,42000,42299,58
main convention,1,25,9,42300,42599,62
main convention,1,25,9,42600,42899,74
main convention,1,25,9,42900,43199,79
main convention,1,25,9,43200,43499,57
main convention,1,25,9,43500,43799,56
main convention,1,25,9,43800,44099,51
main convention,1,25,9,44100,44399,53
main convention,1,25,9,44400,44699,23
main convention,1,25,9,44700,44999,1
main convention,1,25,9,45000,45299,3
main convention,1,25,9,45300,45599,5
main convention,1,25,9,45600,45899,8
main convention,1,25,9,45900,46199,2
main convention,1,25,9,46200,46499,1
main convention,1,25,9,46500,46799,1
main convention,1,25,9,49200,49499,1
main convention,1,25,9,51300,51599,1
main convention,1,25,10,30300,30599,1
main convention,1,25,10,30600,30899,25
main convention,1,25,10,30900,31199,71
main convention,1,25,10,31200,31499,58
main convention,1,25,10,31500,31799,46
main convention,1,25,10,31800,32099,44
main convention,1,25,10,32100,32399,46
main convention,1,25,10,32400,32699,137
main convention,1,25,10,32700,32999,121
main convention,1,25,10,33000,33299,60
main convention,1,25,10,33300,33599,57
main convention,1,25,10,33600,33899,57
main convention,1,25,10,33900,34199,55
main convention,1,25,10,34200,34499,55
main convention,1,25,10,34500,34799,60
main convention,1,25,10,34800,35099,105
main convention,1,25,10,35100,35399,151
main convention,1,25,10,35400,35699,127
main convention,1,25,10,35700,35999,58
main convention,1,25,10,36000,36299,45
main convention,1,25,10,36300,36599,45
main convention,1,25,10,36600,36899,45
main convention,1,25,10,36900,37199,47
main convention,1,25,10,37200,37499,51
main convention,1,25,10,37500,37799,77
main convention,1,25,10,37800,38099,168
main convention,1,25,10,38100,38399,12
main convention,1,25,10,39000,39299,34
main convention,1,25,10,39300,39599,57
main convention,1,25,10,39600,39899,58
main convention,1,25,10,39900,40199,65
main convention,1,25,10,40200,40499,47
main convention,1,25,10,40500,40799,47
main convention,1,25,10,40800,41099,46
main convention,1,25,10,41100,41399,46
main convention,1,25,10,41400,41699,46
main convention,1,25,10,41700,41999,46
main convention,1,25,10,42000,42299,46
main convention,1,25,10,42300,42599,49
main convention,1,25,10,42600,42899,57
main convention,1,25,10,42900,43199,54
main convention,1,25,10,43200,43499,39
main convention,1,25,10,43500,43799,32
main convention,1,25,10,43800,44099,29
main convention,1,25,10,44100,44399,34
main convention,1,25,10,44400,44699,17
main convention,1,25,10,45000,45299,3
main convention,1,25,10,45300,45599,4
main convention,1,25,10,45600,45899,7
main convention,1,25,10,45900,46199,2
main convention,1,25,10,46200,46499,1
main convention,1,25,10,46500,46799,1
main convention,1,25,10,51300,51599,1
main convention,1,25,11,30600,30899,9
main convention,1,25,11,30900,31199,34
main convention,1,25,11,31200,31499,32
main convention,1,25,11,31500,31799,22
main convention,1,25,11,31800,32099,22
main convention,1,25,11,32100,32399,23
main convention,1,25,11,32400,32699,53
main convention,1,25,11,32700,32999,52
main convention,1,25,11,33000,33299,39
main convention,1,25,11,33300,33599,41
main convention,1,25,11,33600,33899,41
main convention,1,25,11,33900,34199,41
main convention,1,25,11,34200,34499,40
main convention,1,25,11,34500,34799,42
main convention,1,25,11,34800,35099,56
main convention,1,25,11,35100,35399,56
main convention,1,25,11,35400,35699,55
main convention,1,25,11,35700,35999,35
main convention,1,25,11,36000,36299,32
main convention,1,25,11,36300,36599,32
main convention,1,25,11,36600,36899,32
main convention,1,25,11,36900,37199,33
main convention,1,25,11,37200,37499,34
main convention,1,25,11,37500,37799,41
main convention,1,25,11,37800,38099,71
main convention,1,25,11,38100,38399,4
main convention,1,25,11,39000,39299,35
main convention,1,25,11,39300,39599,39
main convention,1,25,11,39600,39899,30
main convention,1,25,11,39900,40199,35
main convention,1,25,11,40200,40499,34
main convention,1,25,11,40500,40799,33
main convention,1,25,11,40800,41099,32
main convention,1,25,11,41100,41399,32
main convention,1,25,11,41400,41699,32
main convention,1,25,11,41700,41999,32
main convention,1,25,11,42000,42299,31
main convention,1,25,11,42300,42599,31
main convention,1,25,11,42600,42899,33
main convention,1,25,11,42900,43199,32
main convention,1,25,11,43200,43499,30
main convention,1,25,11,43500,43799,29
main convention,1,25,11,43800,44099,30
main convention,1,25,11,44100,44399,27
main convention,1,25,11,44400,44699,10
main convention,1,25,11,45000,45299,3
main convention,1,25,11,45300,45599,4
main convention,1,25,11,45600,45899,6
main convention,1,25,11,45900,46199,2
main convention,1,25,11,46200,46499,1
main convention,1,25,11,46500,46799,1
main convention,1,25,12,30600,30899,1
main convention,1,25,12,30900,31199,1
main convention,1,25,12,31200,31499,2
main convention,1,25,12,31500,31799,1
main convention,1,25,12,31800,32099,1
main convention,1,25,12,32100,32399,2
main convention,1,25,12,32400,32699,2
main convention,1,25,12,32700,32999,1
main convention,1,25,12,33000,33299,1
main convention,1,25,12,33300,33599,1
main convention,1,25,12,33600,33899,1
main convention,1,25,12,33900,34199,1
main convention,1,25,12,34200,34499,1
main convention,1,25,12,34500,34799,1
main convention,1,25,12,34800,35099,7
main convention,1,25,12,35100,35399,3
main convention,1,25,12,35400,35699,2
main convention,1,25,12,35700,35999,1
main convention,1,25,12,36000,36299,1
main convention,1,25,12,36300,36599,1
main convention,1,25,12,36600,36899,1
main convention,1,25,12,36900,37199,1
main convention,1,25,12,37200,37499,1
main convention,1,25,12,37500,37799,2
main convention,1,25,12,37800,38099,6
