id,area_index,area,time,time_end,time_stayed
14687,1,common,32368,32379,11
14687,2,reception,32380,32718,338
14687,3,common,32719,33001,266
14687,4,main convention,33002,37899,4884
14687,5,common,37900,37932,29
14687,6,toilet 2,37933,38168,235
14687,7,common,38169,38451,262
14687,8,poster area,38452,38478,24
14687,9,common,38479,38557,74
14687,10,sub convention a,38558,40408,1850
14687,11,common,40409,40450,38
14687,12,poster area,40451,40467,15
14687,13,common,40468,40598,115
14687,14,main convention,40599,41747,1134
14687,15,common,41748,41791,40
14687,16,toilet 2,41792,41928,136
14687,17,common,41929,41964,32
14687,18,main convention,41965,42101,134
14687,19,common,42102,42139,33
14687,20,service counter,42140,42153,12
14687,21,common,42154,42169,14
14687,22,exit 17-0,42170,42230,60
14706,0,entrance 2-0,31330,31341,11
14706,1,common,31342,31351,9
14706,2,reception,31352,31728,376
14706,3,common,31729,31799,64
14706,4,south stairway (1st floor),31800,31816,15
14706,5,south stairway (2nd floor),31817,31840,22
14706,6,common,31841,31920,70
14706,7,toilet 3,31921,32098,177
14706,8,common,32099,32181,73
14706,9,south stairway (2nd floor),32182,32198,15
14706,10,south stairway (1st floor),32199,32221,21
14706,11,common,32222,32263,37
14706,12,exhibition hall,32264,32520,247
14706,13,common,32521,32650,125
14706,14,main convention,32651,37915,5255
14706,15,common,37916,38133,201
14706,16,room 1,38134,38655,520
14706,17,common,38656,39091,430
14706,18,poster area,39092,39101,9
14706,19,common,39102,39266,151
14706,20,service counter,39267,39274,7
14706,21,common,39275,39348,67
14706,22,main convention,39349,41733,2378
14706,23,common,41734,41785,47
14706,24,toilet 2,41786,42096,309
14706,25,common,42097,42146,43
14706,26,main convention,42147,43061,906
14706,27,common,43062,43155,84
14706,28,south stairway (1st floor),43156,43172,15
14706,29,south stairway (2nd floor),43173,43195,21
14706,30,common,43196,43267,62
14706,31,toilet 3,43268,43468,200
14706,32,common,43469,43538,60
14706,33,south stairway (2nd floor),43539,43554,14
14706,34,south stairway (1st floor),43555,43577,21
14706,35,common,43578,43606,25
14706,36,exit 15-0,43607,43667,60
14712,0,entrance 2-0,32630,32640,10
14712,1,common,32641,32652,11
14712,2,reception,32653,32998,345
14712,3,common,32999,33203,182
14712,4,main convention,33204,37950,4736
14712,5,common,37951,37995,42
14712,6,toilet 2,37996,38089,92
14712,7,common,38090,38278,176
14712,8,exit 15-0,38279,38339,60
14716,0,entrance 4-0,31480,31488,8
14716,1,common,31489,31503,14
14716,2,reception,31504,31778,274
14716,3,common,31779,31816,34
14716,4,poster area,31817,31832,14
14716,5,common,31833,31862,27
14716,6,toilet 1,31863,32090,226
14716,7,common,32091,32234,129
14716,8,exhibition hall,32235,32420,179
14716,9,common,32421,32485,60
14716,10,main convention,32486,37610,5114
14716,11,common,37611,37644,30
14716,12,toilet 2,37645,37708,63
14716,13,common,37709,37767,52
14716,14,service counter,37768,37856,87
14716,15,common,37857,37890,30
14716,16,exhibition hall,37891,39038,1147
14716,17,common,39039,39078,35
14716,18,main convention,39079,41556,2461
14716,19,common,41557,41608,48
14716,20,toilet 2,41609,41718,109
14716,21,common,41719,41827,101
14716,22,service counter,41828,41835,7
14716,23,common,41836,41873,34
14716,24,exit 15-0,41874,41934,60
14724,0,entrance 0-2,31040,31048,8
14724,1,common,31049,31066,16
14724,2,reception,31067,31378,311
14724,3,common,31379,31448,62
14724,4,south stairway (1st floor),31449,31464,14
14724,5,south stairway (2nd floor),31465,31487,21
14724,6,common,31488,31560,63
14724,7,toilet 3,31561,31748,187
14724,8,common,31749,31824,66
14724,9,south stairway (2nd floor),31825,31840,14
14724,10,south stairway (1st floor),31841,31865,23
14724,11,common,31866,31901,32
14724,12,poster area,31902,31910,8
14724,13,common,31911,32796,868
14724,14,main convention,32797,34976,2171
14724,15,common,34977,35037,54
14724,16,exit 15-0,35038,35098,60
14725,0,entrance 2-0,34200,34207,7
14725,1,common,34208,34215,7
14725,2,reception,34216,34458,242
14725,3,common,34459,34467,8
14725,4,reception,34468,34485,17
14725,5,common,34486,34508,20
14725,6,poster area,34509,34514,5
14725,7,common,34515,34568,48
14725,8,sub convention b,34569,40145,5573
14725,9,common,40146,40155,9
14725,10,poster area,40156,40175,18
14725,11,common,40176,40185,9
14725,12,toilet 1,40186,40288,102
14725,13,common,40289,41088,796
14725,14,poster area,41089,41519,427
14725,15,common,41520,41581,57
14725,16,south stairway (1st floor),41582,41594,12
14725,17,common,41595,41641,43
14725,18,exit 15-0,41642,41702,60
14726,0,entrance 2-0,30880,30890,10
14726,1,common,30891,30922,29
14726,2,reception,30923,31298,375
14726,3,common,31299,31397,88
14726,4,exhibition hall,31398,32401,1000
14726,5,common,32402,32464,56
14726,6,main convention,32465,38009,5534
14726,7,common,38010,38057,45
14726,8,toilet 2,38058,38142,83
14726,9,common,38143,38518,353
14726,10,poster area,38519,38538,18
14726,11,common,38539,38578,38
14726,12,sub convention a,38579,40936,2356
14726,13,common,40937,41004,65
14726,14,poster area,41005,41030,24
14726,15,common,41031,41231,183
14726,16,main convention,41232,43014,1776
14726,17,common,43015,43069,49
14726,18,exit 17-0,43070,43130,60
14727,0,entrance 2-0,33280,33288,8
14727,1,common,33289,33296,7
14727,2,reception,33297,33578,281
14727,3,common,33579,33586,7
14727,4,reception,33587,33607,20
14727,5,common,33608,33684,66
14727,6,exhibition hall,33685,34238,549
14727,7,common,34239,34366,117
14727,8,poster area,34367,34391,22
14727,9,common,34392,34401,9
14727,10,sub convention b,34402,40767,6364
14727,11,common,40768,40805,35
14727,12,poster area,40806,40837,29
14727,13,common,40838,40894,52
14727,14,south stairway (1st floor),40895,40911,15
14727,15,south stairway (2nd floor),40912,40936,23
14727,16,common,40937,41001,56
14727,17,toilet 3,41002,41096,93
14727,18,common,41097,41163,58
14727,19,south stairway (2nd floor),41164,41180,15
14727,20,south stairway (1st floor),41181,41204,22
14727,21,common,41205,41257,47
14727,22,exit 17-0,41258,41318,60
14732,0,entrance 4-0,31840,31849,9
14732,1,common,31850,31861,11
14732,2,reception,31862,32218,356
14732,3,common,32219,32227,8
14732,4,reception,32228,32255,27
14732,5,common,32256,32445,167
14732,6,toilet 2,32446,32526,79
14732,7,common,32527,32546,17
14732,8,main convention,32547,34754,2195
14732,9,common,34755,34864,94
14732,10,poster area,34865,34878,12
14732,11,common,34879,34894,14
14732,12,sub convention b,34895,39135,4236
14732,13,common,39136,39332,190
14732,14,poster area,39333,39846,511
14732,15,common,39847,39883,32
14732,16,south stairway (1st floor),39884,39898,13
14732,17,south stairway (2nd floor),39899,39920,20
14732,18,common,39921,39978,49
14732,19,toilet 3,39979,40165,185
14732,20,common,40166,40232,57
14732,21,south stairway (2nd floor),40233,40248,14
14732,22,south stairway (1st floor),40249,40271,21
14732,23,common,40272,40300,25
14732,24,exit 15-0,40301,40361,60
14736,0,entrance 2-0,40400,40407,7
14736,1,common,40408,40414,6
14736,2,reception,40415,40628,213
14736,3,common,40629,40635,6
14736,4,reception,40636,40641,5
14736,5,common,40642,40760,102
14736,6,main convention,40761,41538,774
14736,7,common,41539,41626,82
14736,8,exhibition hall,41627,43175,1545
14736,9,common,43176,43279,90
14736,10,exit 5-0,43280,43340,60
14740,0,entrance 0-2,31570,31579,9
14740,1,common,31580,31617,34
14740,2,reception,31618,31948,330
14740,3,common,31949,32058,98
14740,4,exhibition hall,32059,34845,2781
14740,5,common,34846,34921,67
14740,6,poster area,34922,34930,8
14740,7,common,34931,34939,8
14740,8,poster area,34940,34956,15
14740,9,common,34957,34984,25
14740,10,sub convention b,34985,37030,2044
14740,11,common,37031,37288,256
14740,12,poster area,37289,37675,383
14740,13,common,37676,37760,75
14740,14,exit 15-0,37761,37821,60
14741,0,entrance 4-0,32050,32059,9
14741,1,common,32060,32073,13
14741,2,reception,32074,32378,304
14741,3,common,32379,32572,181
14741,4,exhibition hall,32573,35018,2443
14741,5,common,35019,35129,98
14741,6,toilet 2,35130,35351,220
14741,7,common,35352,35382,27
14741,8,main convention,35383,37578,2179
14741,9,common,37579,37617,34
14741,10,exhibition hall,37618,37799,180
14741,11,common,37800,37849,44
14741,12,room 3,37850,38664,811
14741,13,common,38665,38704,35
14741,14,toilet 2,38705,38898,192
14741,15,common,38899,38984,74
14741,16,exhibition hall,38985,39221,230
14741,17,common,39222,39307,77
14741,18,main convention,39308,41366,2041
14741,19,common,41367,41426,53
14741,20,exit 15-0,41427,41487,60
14743,0,entrance 2-0,33430,33438,8
14743,1,common,33439,33446,7
14743,2,reception,33447,33648,201
14743,3,common,33649,33655,6
14743,4,reception,33656,33671,15
14743,5,common,33672,33757,73
14743,6,exhibition hall,33758,35352,1587
14743,7,common,35353,35416,54
14743,8,poster area,35417,35422,5
14743,9,common,35423,35459,32
14743,10,sub convention b,35460,39802,4340
14743,11,common,39803,39811,8
14743,12,poster area,39812,39826,13
14743,13,common,39827,39836,9
14743,14,toilet 1,39837,40068,231
14743,15,common,40069,40078,9
14743,16,poster area,40079,40893,812
14743,17,common,40894,40917,22
14743,18,poster area,40918,41308,390
14743,19,common,41309,41343,31
14743,20,south stairway (1st floor),41344,41350,6
14743,21,common,41351,41383,29
14743,22,exit 15-0,41384,41444,60
14744,0,entrance 7-0,40340,40347,7
14744,1,common,40348,40383,31
14744,2,room 2,40384,40468,84
14744,3,common,40469,40499,28
14744,4,poster area,40500,40517,16
14744,5,common,40518,40923,402
14744,6,poster area,40924,40950,25
14744,7,common,40951,41080,123
14744,8,room 2,41081,42698,1616
14744,9,common,42699,42824,108
14744,10,exit 19-15,42825,42885,60
14749,0,entrance 2-0,34010,34018,8
14749,1,common,34019,34044,23
14749,2,reception,34045,34238,193
14749,3,common,34239,34321,75
14749,4,sub convention b,34322,39139,4814
14749,5,common,39140,39150,10
14749,6,poster area,39151,39177,24
14749,7,common,39178,39240,56
14749,8,south stairway (1st floor),39241,39259,17
14749,9,south stairway (2nd floor),39260,39283,22
14749,10,common,39284,39354,62
14749,11,toilet 3,39355,39466,110
14749,12,common,39467,39532,57
14749,13,south stairway (2nd floor),39533,39548,14
14749,14,south stairway (1st floor),39549,39571,21
14749,15,common,39572,39600,25
14749,16,exit 15-0,39601,39661,60
14750,0,entrance 2-0,32930,32937,7
14750,1,common,32938,32945,7
14750,2,reception,32946,33328,382
14750,3,common,33329,33345,15
14750,4,reception,33346,33369,23
14750,5,common,33370,34176,794
14750,6,poster area,34177,34184,7
14750,7,common,34185,34328,143
14750,8,sub convention a,34329,37709,3378
14750,9,common,37710,37717,7
14750,10,poster area,37718,37735,16
14750,11,common,37736,37745,9
14750,12,toilet 1,37746,37788,42
14750,13,common,37789,37807,17
14750,14,poster area,37808,37825,16
14750,15,common,37826,37833,7
14750,16,sub convention a,37834,40968,3130
14750,17,common,40969,41130,151
14750,18,reception,41131,41137,6
14750,19,common,41138,41145,7
14750,20,exit 5-0,41146,41206,60
14755,0,entrance 4-0,32330,32338,8
14755,1,common,32339,32348,9
14755,2,reception,32349,32808,459
14755,3,common,32809,33023,199
14755,4,main convention,33024,37297,4265
14755,5,common,37298,37400,87
14755,6,poster area,37401,37423,20
14755,7,common,37424,37450,24
14755,8,sub convention b,37451,39696,2240
14755,9,common,39697,39715,17
14755,10,poster area,39716,39733,16
14755,11,common,39734,39869,117
14755,12,main convention,39870,41536,1656
14755,13,common,41537,41575,35
14755,14,toilet 2,41576,41647,70
14755,15,common,41648,41735,80
14755,16,service counter,41736,41750,13
14755,17,common,41751,41786,32
14755,18,exit 15-0,41787,41847,60
14757,0,entrance 2-0,31450,31462,12
14757,1,common,31463,31473,10
14757,2,reception,31474,31688,214
14757,3,common,31689,31771,75
14757,4,south stairway (1st floor),31772,31779,7
14757,5,common,31780,32472,683
14757,6,main convention,32473,37818,5334
14757,7,common,37819,37858,37
14757,8,toilet 2,37859,37928,69
14757,9,common,37929,38224,274
14757,10,poster area,38225,38244,18
14757,11,common,38245,38309,60
14757,12,sub convention a,38310,40832,2521
14757,13,common,40833,41392,551
14757,14,poster area,41393,41858,464
14757,15,common,41859,41900,36
14757,16,exit 5-0,41901,41961,60
14764,0,entrance 2-0,31500,31510,10
14764,1,common,31511,31519,8
14764,2,reception,31520,31738,218
14764,3,common,31739,31757,17
14764,4,reception,31758,31793,35
14764,5,common,31794,31843,45
14764,6,south stairway (1st floor),31844,31860,15
14764,7,south stairway (2nd floor),31861,31885,23
14764,8,common,31886,31955,61
14764,9,toilet 3,31956,32078,122
14764,10,common,32079,32160,72
14764,11,south stairway (2nd floor),32161,32178,16
14764,12,south stairway (1st floor),32179,32202,22
14764,13,common,32203,32654,435
14764,14,main convention,32655,38038,5375
14764,15,common,38039,38340,286
14764,16,poster area,38341,38374,31
14764,17,common,38375,38442,64
14764,18,sub convention a,38443,40891,2445
14764,19,common,40892,40954,60
14764,20,poster area,40955,40982,26
14764,21,common,40983,41150,154
14764,22,service counter,41151,41164,12
14764,23,common,41165,41194,26
14764,24,main convention,41195,41849,645
14764,25,common,41850,41883,31
14764,26,toilet 2,41884,41978,93
14764,27,common,41979,42003,22
14764,28,main convention,42004,43070,1059
14764,29,common,43071,43235,146
14764,30,exit 5-0,43236,43296,60
14766,0,entrance 4-0,32390,32397,7
14766,1,common,32398,32420,21
14766,2,reception,32421,32798,377
14766,3,common,32799,32806,7
14766,4,reception,32807,32838,31
14766,5,common,32839,32846,7
14766,6,reception,32847,32887,40
14766,7,common,32888,33052,145
14766,8,main convention,33053,34815,1760
14766,9,common,34816,34835,17
14766,10,toilet 2,34836,34928,92
14766,11,common,34929,35103,151
14766,12,poster area,35104,35118,13
14766,13,common,35119,35143,22
14766,14,sub convention b,35144,38487,3340
14766,15,common,38488,38503,15
14766,16,poster area,38504,39058,553
14766,17,common,39059,39335,256
14766,18,main convention,39336,41577,2232
14766,19,common,41578,41624,44
14766,20,toilet 2,41625,41668,43
14766,21,common,41669,42037,345
14766,22,service counter,42038,42044,6
14766,23,common,42045,42066,20
14766,24,main convention,42067,42854,785
14766,25,common,42855,42968,98
14766,26,reception,42969,42974,5
14766,27,common,42975,42982,7
14766,28,exit 5-0,42983,43043,60
14771,0,entrance 4-0,32270,32279,9
14771,1,common,32280,32292,12
14771,2,reception,32293,32568,275
14771,3,common,32569,32993,402
14771,4,main convention,32994,37801,4801
14771,5,common,37802,37850,45
14771,6,toilet 2,37851,38054,202
14771,7,common,38055,38388,311
14771,8,poster area,38389,38425,33
14771,9,common,38426,38482,54
14771,10,sub convention a,38483,40871,2387
14771,11,common,40872,40898,26
14771,12,poster area,40899,40955,53
14771,13,common,40956,41845,879
14771,14,exit 15-0,41846,41906,60
14773,0,entrance 4-0,32000,32007,7
14773,1,common,32008,32016,8
14773,2,reception,32017,32308,291
14773,3,common,32309,32433,112
14773,4,exhibition hall,32434,32624,178
14773,5,common,32625,32826,193
14773,6,main convention,32827,37988,5148
14773,7,common,37989,38248,243
14773,8,poster area,38249,38267,17
14773,9,common,38268,38333,61
14773,10,sub convention a,38334,40738,2404
14773,11,common,40739,40748,9
14773,12,poster area,40749,40783,32
14773,13,common,40784,40997,189
14773,14,toilet 2,40998,41338,340
14773,15,common,41339,41393,47
14773,16,service counter,41394,41407,12
14773,17,common,41408,41437,26
14773,18,exit 15-0,41438,41498,60
14774,0,entrance 2-0,32730,32738,8
14774,1,common,32739,32747,8
14774,2,reception,32748,33018,270
14774,3,common,33019,33179,146
14774,4,exhibition hall,33180,34219,1037
14774,5,common,34220,34313,85
14774,6,poster area,34314,34340,24
14774,7,common,34341,34353,12
14774,8,sub convention c,34354,40192,5836
14774,9,common,40193,40769,572
14774,10,poster area,40770,40958,187
14774,11,common,40959,41117,146
14774,12,exit 17-0,41118,41178,60
14775,0,entrance 4-0,33360,33368,8
14775,1,common,33369,33377,8
14775,2,reception,33378,33578,200
14775,3,common,33579,33587,8
14775,4,reception,33588,33608,20
14775,5,common,33609,33665,51
14775,6,poster area,33666,34232,561
14775,7,common,34233,34249,16
14775,8,sub convention c,34250,40211,5960
14775,9,common,40212,40220,8
14775,10,poster area,40221,40242,20
14775,11,common,40243,40255,12
14775,12,toilet 1,40256,40563,306
14775,13,common,40564,40576,12
14775,14,poster area,40577,40586,9
14775,15,common,40587,40703,104
14775,16,exit 15-0,40704,40764,60
14777,0,entrance 2-0,31520,31529,9
14777,1,common,31530,31558,26
14777,2,reception,31559,31808,249
14777,3,common,31809,32004,173
14777,4,toilet 2,32005,32346,340
14777,5,common,32347,32645,274
14777,6,south stairway (1st floor),32646,32663,16
14777,7,south stairway (2nd floor),32664,32688,23
14777,8,common,32689,32724,31
14777,9,room 5,32725,37810,5083
14777,10,common,37811,37856,40
14777,11,south stairway (2nd floor),37857,37877,19
14777,12,south stairway (1st floor),37878,37903,24
14777,13,common,37904,38090,176
14777,14,room 3,38091,38604,511
14777,15,common,38605,38802,176
14777,16,toilet 1,38803,39036,232
14777,17,common,39037,39049,12
14777,18,poster area,39050,39079,27
14777,19,common,39080,39124,39
14777,20,reception,39125,39131,6
14777,21,common,39132,39139,7
14777,22,exit 5-0,39140,39200,60
14779,0,entrance 2-0,30830,30838,8
14779,1,common,30839,30847,8
14779,2,reception,30848,31158,310
14779,3,common,31159,31170,11
14779,4,reception,31171,31206,35
14779,5,common,31207,31292,75
14779,6,exhibition hall,31293,32472,1174
14779,7,common,32473,32573,96
14779,8,main convention,32574,37811,5222
14779,9,common,37812,37864,49
14779,10,toilet 2,37865,38018,153
14779,11,common,38019,38414,373
14779,12,poster area,38415,38434,18
14779,13,common,38435,38501,63
14779,14,sub convention a,38502,40717,2214
14779,15,common,40718,40745,26
14779,16,poster area,40746,40780,32
14779,17,common,40781,41282,496
14779,18,poster area,41283,41293,10
14779,19,common,41294,41535,237
14779,20,poster area,41536,41555,18
14779,21,common,41556,41647,85
14779,22,south stairway (1st floor),41648,41657,9
14779,23,common,41658,41722,59
14779,24,exit 17-0,41723,41783,60
14781,0,entrance 2-0,41510,41518,8
14781,1,common,41519,41539,18
14781,2,reception,41540,41748,208
14781,3,common,41749,41932,165
14781,4,main convention,41933,43047,1097
14781,5,common,43048,43116,62
14781,6,exit 15-0,43117,43177,60
14783,0,entrance 2-0,31400,31410,10
14783,1,common,31411,31420,9
14783,2,reception,31421,31788,367
14783,3,common,31789,31799,10
14783,4,reception,31800,31835,35
14783,5,common,31836,31871,32
14783,6,poster area,31872,32408,535
14783,7,common,32409,32419,10
14783,8,poster area,32420,32428,8
14783,9,common,32429,32759,318
14783,10,service counter,32760,32773,12
14783,11,common,32774,32873,97
14783,12,main convention,32874,37951,5069
14783,13,common,37952,38146,180
14783,14,poster area,38147,38156,9
14783,15,common,38157,38221,59
14783,16,sub convention a,38222,40578,2356
14783,17,common,40579,40591,12
14783,18,poster area,40592,40903,309
14783,19,common,40904,41191,262
14783,20,toilet 2,41192,41488,296
14783,21,common,41489,41561,65
14783,22,service counter,41562,41577,14
14783,23,common,41578,41619,38
14783,24,exit 15-0,41620,41680,60
14785,0,entrance 2-0,31820,31829,9
14785,1,common,31830,31838,8
14785,2,reception,31839,32128,289
14785,3,common,32129,32145,15
14785,4,reception,32146,32174,28
14785,5,common,32175,32273,88
14785,6,exhibition hall,32274,32577,293
14785,7,common,32578,32758,176
14785,8,main convention,32759,35055,2288
14785,9,common,35056,35215,145
14785,10,poster area,35216,35222,6
14785,11,common,35223,35230,7
14785,12,poster area,35231,35239,8
14785,13,common,35240,35266,25
14785,14,sub convention b,35267,38423,3155
14785,15,common,38424,38596,166
14785,16,poster area,38597,39080,482
14785,17,common,39081,39404,303
14785,18,main convention,39405,41685,2271
14785,19,common,41686,41723,34
14785,20,toilet 2,41724,42086,361
14785,21,common,42087,42116,26
14785,22,main convention,42117,43153,1029
14785,23,common,43154,43199,41
14785,24,toilet 2,43200,43478,278
14785,25,common,43479,43562,72
14785,26,exit 17-0,43563,43623,60
14787,0,entrance 4-0,30660,30668,8
14787,1,common,30669,30685,15
14787,2,reception,30686,31158,472
14787,3,common,31159,31231,65
14787,4,poster area,31232,31246,13
14787,5,common,31247,31266,18
14787,6,poster area,31267,31273,6
14787,7,common,31274,31281,7
14787,8,toilet 1,31282,31399,116
14787,9,common,31400,31417,16
14787,10,poster area,31418,32432,1013
14787,11,common,32433,32572,134
14787,12,south stairway (1st floor),32573,32592,18
14787,13,south stairway (2nd floor),32593,32619,25
14787,14,common,32620,32672,47
14787,15,room 5,32673,41100,8426
14787,16,common,41101,41138,33
14787,17,south stairway (2nd floor),41139,41156,16
14787,18,south stairway (1st floor),41157,41181,23
14787,19,common,41182,41219,34
14787,20,exit 15-0,41220,41280,60
14792,0,entrance 2-0,31710,31719,9
14792,1,common,31720,31738,17
14792,2,reception,31739,32178,439
14792,3,common,32179,32199,19
14792,4,reception,32200,32228,28
14792,5,common,32229,32303,67
14792,6,poster area,32304,32399,94
14792,7,common,32400,32416,16
14792,8,poster area,32417,32429,12
14792,9,common,32430,32908,462
14792,10,main convention,32909,34942,2031
14792,11,common,34943,35105,146
14792,12,poster area,35106,35142,33
14792,13,common,35143,35151,8
14792,14,sub convention b,35152,37338,2186
14792,15,common,37339,37347,8
14792,16,poster area,37348,37588,239
14792,17,common,37589,37607,17
14792,18,toilet 1,37608,37687,78
14792,19,common,37688,37706,17
14792,20,poster area,37707,37777,69
14792,21,common,37778,37799,20
14792,22,poster area,37800,37808,8
14792,23,common,37809,38058,241
14792,24,south stairway (1st floor),38059,38075,15
14792,25,south stairway (2nd floor),38076,38100,23
14792,26,common,38101,38129,25
14792,27,rest area,38130,39118,984
14792,28,common,39119,39169,47
14792,29,south stairway (2nd floor),39170,39195,24
14792,30,south stairway (1st floor),39196,39227,30
14792,31,common,39228,39381,142
14792,32,main convention,39382,41467,2079
14792,33,common,41468,41506,35
14792,34,toilet 2,41507,41568,61
14792,35,common,41569,41688,109
14792,36,exhibition hall,41689,41783,90
14792,37,common,41784,41836,48
14792,38,main convention,41837,43067,1228
14792,39,common,43068,43113,42
14792,40,service counter,43114,43123,9
14792,41,common,43124,43145,20
14792,42,exit 17-0,43146,43206,60
14797,0,entrance 2-0,32970,32978,8
14797,1,common,32979,32986,7
14797,2,reception,32987,33198,211
14797,3,common,33199,33206,7
14797,4,reception,33207,33227,20
14797,5,common,33228,33304,66
14797,6,exhibition hall,33305,34263,941
14797,7,common,34264,34371,99
14797,8,poster area,34372,34378,6
14797,9,common,34379,34412,31
14797,10,sub convention c,34413,40504,6088
14797,11,common,40505,40516,11
14797,12,poster area,40517,40548,29
14797,13,common,40549,40562,13
14797,14,toilet 1,40563,40860,296
14797,15,common,40861,40876,15
14797,16,poster area,40877,41234,355
14797,17,common,41235,41289,52
14797,18,poster area,41290,41302,12
14797,19,common,41303,41400,87
14797,20,exit 17-0,41401,41461,60
14800,0,entrance 4-0,34970,34978,8
14800,1,common,34979,34993,13
14800,2,reception,34994,35248,254
14800,3,common,35249,35271,20
14800,4,reception,35272,35280,8
14800,5,common,35281,35410,113
14800,6,main convention,35411,37431,2014
14800,7,common,37432,37466,30
14800,8,exhibition hall,37467,40142,2664
14800,9,common,40143,40179,32
14800,10,main convention,40180,41408,1225
14800,11,common,41409,41494,76
14800,12,south stairway (1st floor),41495,41512,16
14800,13,south stairway (2nd floor),41513,41541,27
14800,14,common,41542,41614,64
14800,15,toilet 3,41615,41648,33
14800,16,common,41649,41722,64
14800,17,rest area,41723,42767,1041
14800,18,common,42768,42817,46
14800,19,south stairway (2nd floor),42818,42839,20
14800,20,south stairway (1st floor),42840,42866,25
14800,21,common,42867,42929,57
14800,22,exit 17-0,42930,42990,60
14802,0,entrance 0-2,30940,30947,7
14802,1,common,30948,30981,30
14802,2,reception,30982,31128,146
14802,3,common,31129,31145,15
14802,4,reception,31146,31178,32
14802,5,common,31179,31217,34
14802,6,poster area,31218,31239,19
14802,7,common,31240,31246,6
14802,8,toilet 1,31247,31428,180
14802,9,common,31429,32424,972
14802,10,main convention,32425,37823,5386
14802,11,common,37824,37873,46
14802,12,toilet 2,37874,37973,98
14802,13,common,37974,38367,369
14802,14,poster area,38368,38383,14
14802,15,common,38384,38408,23
14802,16,sub convention a,38409,40669,2253
14802,17,common,40670,40698,27
14802,18,poster area,40699,40719,19
14802,19,common,40720,40774,51
14802,20,poster area,40775,40784,9
14802,21,common,40785,40819,31
14802,22,south stairway (1st floor),40820,40826,6
14802,23,common,40827,40877,44
14802,24,service counter,40878,40884,6
14802,25,common,40885,40899,13
14802,26,main convention,40900,41732,814
14802,27,common,41733,41822,80
14802,28,exit 15-0,41823,41883,60
14803,0,entrance 2-0,34320,34328,8
14803,1,common,34329,34336,7
14803,2,reception,34337,34638,301
14803,3,common,34639,34661,20
14803,4,reception,34662,34678,16
14803,5,common,34679,34701,20
14803,6,poster area,34702,34709,7
14803,7,common,34710,34744,31
14803,8,sub convention b,34745,39312,4564
14803,9,common,39313,39323,10
14803,10,poster area,39324,39351,25
14803,11,common,39352,39518,145
14803,12,toilet 2,39519,39595,75
14803,13,common,39596,39772,154
14803,14,poster area,39773,39781,8
14803,15,common,39782,39790,8
14803,16,poster area,39791,39808,16
14803,17,common,39809,39828,18
14803,18,sub convention a,39829,40940,1108
14803,19,common,40941,41114,161
14803,20,exit 5-0,41115,41175,60
14804,0,entrance 2-0,31110,31118,8
14804,1,common,31119,31133,13
14804,2,reception,31134,31338,204
14804,3,common,31339,31347,8
14804,4,reception,31348,31385,37
14804,5,common,31386,31478,82
14804,6,exhibition hall,31479,32416,935
14804,7,common,32417,32473,52
14804,8,main convention,32474,37632,5140
14804,9,common,37633,37659,24
14804,10,toilet 2,37660,37742,81
14804,11,common,37743,37999,229
14804,12,sub convention b,38000,39758,1758
14804,13,common,39759,40688,929
14804,14,poster area,40689,40710,20
14804,15,common,40711,41078,367
14804,16,poster area,41079,41103,23
14804,17,common,41104,41153,44
14804,18,exit 5-0,41154,41214,60
14805,0,entrance 4-0,32960,32968,8
14805,1,common,32969,32987,17
14805,2,reception,32988,33328,340
14805,3,common,33329,33347,17
14805,4,reception,33348,33372,24
14805,5,common,33373,33398,23
14805,6,poster area,33399,34796,1395
14805,7,common,34797,34814,16
14805,8,sub convention b,34815,39018,4203
14805,9,common,39019,39030,11
14805,10,poster area,39031,39052,20
14805,11,common,39053,39331,256
14805,12,toilet 2,39332,39398,66
14805,13,common,39399,39452,47
14805,14,service counter,39453,39528,75
14805,15,common,39529,39551,20
14805,16,exhibition hall,39552,40818,1266
14805,17,common,40819,40842,21
14805,18,exit 17-0,40843,40903,60
14806,0,entrance 2-0,31260,31270,10
14806,1,common,31271,31281,10
14806,2,reception,31282,31498,216
14806,3,common,31499,31618,107
14806,4,exhibition hall,31619,32541,914
14806,5,common,32542,32678,128
14806,6,main convention,32679,35239,2545
14806,7,common,35240,35388,133
14806,8,poster area,35389,35397,8
14806,9,common,35398,35453,51
14806,10,sub convention b,35454,38536,3077
14806,11,common,38537,38551,14
14806,12,poster area,38552,38573,20
14806,13,common,38574,38585,11
14806,14,toilet 1,38586,38675,88
14806,15,common,38676,38687,11
14806,16,poster area,38688,38707,18
14806,17,common,38708,39068,358
14806,18,poster area,39069,39089,19
14806,19,common,39090,39351,243
14806,20,main convention,39352,41624,2270
14806,21,common,41625,41728,94
14806,22,south stairway (1st floor),41729,41745,15
14806,23,south stairway (2nd floor),41746,41769,22
14806,24,common,41770,41841,63
14806,25,toilet 3,41842,42087,244
14806,26,common,42088,42158,62
14806,27,south stairway (2nd floor),42159,42176,16
14806,28,south stairway (1st floor),42177,42200,22
14806,29,common,42201,42284,74
14806,30,main convention,42285,43209,918
14806,31,common,43210,43276,62
14806,32,exit 17-0,43277,43337,60
14812,0,entrance 4-0,32100,32107,7
14812,1,common,32108,32118,10
14812,2,reception,32119,32408,289
14812,3,common,32409,32422,13
14812,4,reception,32423,32454,31
14812,5,common,32455,32483,25
