start_time,end_time,source,target,movement_count
45300,45599,north stairway (2nd floor),north stairway (1st floor),61
45300,45599,poster area,exhibition hall,2
45300,45599,poster area,room 2,15
45300,45599,poster area,south stairway (1st floor),1
45300,45599,poster area,toilet 1,10
45300,45599,rest area,south stairway (2nd floor),1
45300,45599,restaurant,north stairway (2nd floor),24
45300,45599,restaurant,rest area,95
45300,45599,restaurant,south stairway (2nd floor),71
45300,45599,restaurant,toilet 3,181
45300,45599,room 2,poster area,15
45300,45599,south stairway (1st floor),exhibition hall,1
45300,45599,south stairway (1st floor),poster area,5
45300,45599,south stairway (1st floor),room 4,1
45300,45599,south stairway (1st floor),south stairway (2nd floor),10
45300,45599,south stairway (1st floor),toilet 1,18
45300,45599,south stairway (1st floor),toilet 2,12
45300,45599,south stairway (2nd floor),rest area,1
45300,45599,south stairway (2nd floor),restaurant,7
45300,45599,south stairway (2nd floor),room 5,6
45300,45599,south stairway (2nd floor),south stairway (1st floor),85
45300,45599,south stairway (2nd floor),toilet 3,1
45300,45599,toilet 1,poster area,17
45300,45599,toilet 1,room 2,2
45300,45599,toilet 1,south stairway (1st floor),1
45300,45599,toilet 2,exhibition hall,2
45300,45599,toilet 2,room 2,1
45300,45599,toilet 2,room 4,1
45300,45599,toilet 2,south stairway (1st floor),3
45300,45599,toilet 3,north stairway (2nd floor),35
45300,45599,toilet 3,rest area,39
45300,45599,toilet 3,restaurant,2
45300,45599,toilet 3,room 5,1
45300,45599,toilet 3,south stairway (2nd floor),15
45600,45899,exhibition hall,south stairway (1st floor),2
45600,45899,main convention,north stairway (1st floor),1
45600,45899,main convention,toilet 2,9
45600,45899,north stairway (1st floor),main convention,8
45600,45899,north stairway (1st floor),north stairway (2nd floor),1
45600,45899,north stairway (1st floor),poster area,8
45600,45899,north stairway (1st floor),room 2,33
45600,45899,north stairway (1st floor),toilet 1,9
45600,45899,north stairway (2nd floor),north stairway (1st floor),51
45600,45899,north stairway (2nd floor),restaurant,1
45600,45899,poster area,room 2,16
45600,45899,poster area,south stairway (1st floor),8
45600,45899,poster area,toilet 1,17
45600,45899,rest area,south stairway (2nd floor),1
45600,45899,restaurant,north stairway (2nd floor),14
45600,45899,restaurant,rest area,91
45600,45899,restaurant,south stairway (2nd floor),89
45600,45899,restaurant,toilet 3,233
45600,45899,room 2,poster area,18
45600,45899,room 3,exhibition hall,5
45600,45899,room 4,main convention,1
45600,45899,room 4,toilet 2,1
45600,45899,room 6,south stairway (2nd floor),15
45600,45899,room 6,toilet 3,7
45600,45899,south stairway (1st floor),exhibition hall,1
45600,45899,south stairway (1st floor),poster area,5
45600,45899,south stairway (1st floor),room 4,3
45600,45899,south stairway (1st floor),south stairway (2nd floor),18
45600,45899,south stairway (1st floor),toilet 1,24
45600,45899,south stairway (1st floor),toilet 2,44
45600,45899,south stairway (2nd floor),rest area,4
45600,45899,south stairway (2nd floor),restaurant,2
45600,45899,south stairway (2nd floor),room 5,5
45600,45899,south stairway (2nd floor),south stairway (1st floor),127
45600,45899,south stairway (2nd floor),toilet 3,2
45600,45899,toilet 1,poster area,26
45600,45899,toilet 1,room 2,2
45600,45899,toilet 1,south stairway (1st floor),2
45600,45899,toilet 2,exhibition hall,6
45600,45899,toilet 2,poster area,3
45600,45899,toilet 2,room 2,10
45600,45899,toilet 2,room 4,1
45600,45899,toilet 2,south stairway (1st floor),2
45600,45899,toilet 2,toilet 1,1
45600,45899,toilet 3,north stairway (2nd floor),36
45600,45899,toilet 3,rest area,98
45600,45899,toilet 3,room 6,1
45600,45899,toilet 3,south stairway (2nd floor),21
45900,46199,exhibition hall,poster area,2
45900,46199,exhibition hall,south stairway (1st floor),1
45900,46199,main convention,north stairway (1st floor),1
45900,46199,main convention,toilet 2,8
45900,46199,north stairway (1st floor),main convention,3
45900,46199,north stairway (1st floor),north stairway (2nd floor),1
45900,46199,north stairway (1st floor),poster area,7
45900,46199,north stairway (1st floor),room 2,28
45900,46199,north stairway (1st floor),toilet 1,4
45900,46199,north stairway (2nd floor),north stairway (1st floor),33
45900,46199,poster area,room 2,32
45900,46199,poster area,south stairway (1st floor),3
45900,46199,poster area,toilet 1,26
45900,46199,rest area,room 5,1
45900,46199,rest area,south stairway (2nd floor),2
45900,46199,rest area,toilet 3,1
45900,46199,restaurant,north stairway (2nd floor),3
45900,46199,restaurant,rest area,44
45900,46199,restaurant,south stairway (2nd floor),80
45900,46199,restaurant,toilet 3,214
45900,46199,room 2,poster area,24
45900,46199,room 3,exhibition hall,6
45900,46199,room 3,poster area,1
45900,46199,room 6,south stairway (2nd floor),2
45900,46199,south stairway (1st floor),exhibition hall,6
45900,46199,south stairway (1st floor),poster area,9
45900,46199,south stairway (1st floor),room 4,2
45900,46199,south stairway (1st floor),south stairway (2nd floor),16
45900,46199,south stairway (1st floor),toilet 1,35
45900,46199,south stairway (1st floor),toilet 2,33
45900,46199,south stairway (2nd floor),rest area,5
45900,46199,south stairway (2nd floor),restaurant,3
45900,46199,south stairway (2nd floor),room 6,1
45900,46199,south stairway (2nd floor),south stairway (1st floor),128
45900,46199,south stairway (2nd floor),toilet 3,4
45900,46199,toilet 1,poster area,45
45900,46199,toilet 1,room 2,6
45900,46199,toilet 1,south stairway (1st floor),6
45900,46199,toilet 1,toilet 2,1
45900,46199,toilet 2,exhibition hall,18
45900,46199,toilet 2,poster area,4
45900,46199,toilet 2,room 2,8
45900,46199,toilet 2,south stairway (1st floor),5
45900,46199,toilet 2,toilet 1,1
45900,46199,toilet 3,north stairway (2nd floor),28
45900,46199,toilet 3,rest area,148
45900,46199,toilet 3,room 6,3
45900,46199,toilet 3,south stairway (2nd floor),46
46200,46499,exhibition hall,room 2,1
46200,46499,exhibition hall,south stairway (1st floor),2
46200,46499,exhibition hall,toilet 1,1
46200,46499,north stairway (1st floor),poster area,6
46200,46499,north stairway (1st floor),room 2,9
46200,46499,north stairway (1st floor),toilet 1,2
46200,46499,north stairway (2nd floor),north stairway (1st floor),16
46200,46499,poster area,exhibition hall,2
46200,46499,poster area,room 2,25
46200,46499,poster area,south stairway (1st floor),7
46200,46499,poster area,toilet 1,37
46200,46499,poster area,toilet 2,1
46200,46499,rest area,south stairway (2nd floor),1
46200,46499,rest area,toilet 3,4
46200,46499,restaurant,north stairway (2nd floor),2
46200,46499,restaurant,rest area,22
46200,46499,restaurant,south stairway (2nd floor),52
46200,46499,restaurant,toilet 3,117
46200,46499,room 2,poster area,20
46200,46499,room 3,exhibition hall,3
46200,46499,room 3,south stairway (1st floor),1
46200,46499,room 6,room 5,1
46200,46499,room 6,south stairway (2nd floor),6
46200,46499,south stairway (1st floor),exhibition hall,4
46200,46499,south stairway (1st floor),poster area,7
46200,46499,south stairway (1st floor),room 3,1
46200,46499,south stairway (1st floor),south stairway (2nd floor),26
46200,46499,south stairway (1st floor),toilet 1,27
46200,46499,south stairway (1st floor),toilet 2,43
46200,46499,south stairway (2nd floor),rest area,7
46200,46499,south stairway (2nd floor),restaurant,2
46200,46499,south stairway (2nd floor),room 6,4
46200,46499,south stairway (2nd floor),south stairway (1st floor),100
46200,46499,south stairway (2nd floor),toilet 3,6
46200,46499,toilet 1,exhibition hall,1
46200,46499,toilet 1,poster area,51
46200,46499,toilet 1,room 2,2
46200,46499,toilet 1,south stairway (1st floor),5
46200,46499,toilet 2,exhibition hall,27
46200,46499,toilet 2,poster area,7
46200,46499,toilet 2,room 2,6
46200,46499,toilet 2,room 3,1
46200,46499,toilet 2,south stairway (1st floor),6
46200,46499,toilet 2,toilet 1,1
46200,46499,toilet 3,north stairway (2nd floor),15
46200,46499,toilet 3,rest area,164
46200,46499,toilet 3,room 6,3
46200,46499,toilet 3,south stairway (2nd floor),35
46500,46799,exhibition hall,south stairway (1st floor),1
46500,46799,exhibition hall,toilet 2,1
46500,46799,north stairway (1st floor),poster area,2
46500,46799,north stairway (1st floor),room 2,6
46500,46799,north stairway (2nd floor),north stairway (1st floor),3
46500,46799,poster area,exhibition hall,13
46500,46799,poster area,room 2,26
46500,46799,poster area,south stairway (1st floor),23
46500,46799,poster area,toilet 1,26
46500,46799,poster area,toilet 2,4
46500,46799,rest area,south stairway (2nd floor),4
46500,46799,rest area,toilet 3,8
46500,46799,restaurant,north stairway (2nd floor),1
46500,46799,restaurant,rest area,6
46500,46799,restaurant,south stairway (2nd floor),26
46500,46799,restaurant,toilet 3,57
46500,46799,room 2,exhibition hall,1
46500,46799,room 2,poster area,22
46500,46799,room 3,exhibition hall,11
46500,46799,room 3,poster area,2
46500,46799,room 3,south stairway (1st floor),1
46500,46799,room 6,south stairway (2nd floor),3
46500,46799,room 6,toilet 3,1
46500,46799,south stairway (1st floor),exhibition hall,8
46500,46799,south stairway (1st floor),poster area,8
46500,46799,south stairway (1st floor),room 3,2
46500,46799,south stairway (1st floor),room 4,3
46500,46799,south stairway (1st floor),south stairway (2nd floor),38
46500,46799,south stairway (1st floor),toilet 1,15
46500,46799,south stairway (1st floor),toilet 2,20
46500,46799,south stairway (2nd floor),rest area,24
46500,46799,south stairway (2nd floor),room 5,2
46500,46799,south stairway (2nd floor),room 6,1
46500,46799,south stairway (2nd floor),south stairway (1st floor),62
46500,46799,south stairway (2nd floor),toilet 3,7
46500,46799,toilet 1,poster area,47
46500,46799,toilet 1,room 2,2
46500,46799,toilet 1,south stairway (1st floor),6
46500,46799,toilet 1,toilet 2,1
46500,46799,toilet 2,exhibition hall,18
46500,46799,toilet 2,poster area,9
46500,46799,toilet 2,room 2,3
46500,46799,toilet 2,room 3,3
46500,46799,toilet 2,south stairway (1st floor),3
46500,46799,toilet 2,toilet 1,2
46500,46799,toilet 3,north stairway (2nd floor),1
46500,46799,toilet 3,rest area,113
46500,46799,toilet 3,south stairway (2nd floor),29
46800,47099,poster area,exhibition hall,43
46800,47099,poster area,room 2,27
46800,47099,poster area,south stairway (1st floor),23
46800,47099,poster area,toilet 1,25
46800,47099,poster area,toilet 2,4
46800,47099,rest area,south stairway (2nd floor),9
46800,47099,rest area,toilet 3,4
46800,47099,restaurant,south stairway (2nd floor),8
46800,47099,restaurant,toilet 3,9
46800,47099,room 2,exhibition hall,1
46800,47099,room 2,poster area,3
46800,47099,room 3,exhibition hall,13
46800,47099,south stairway (1st floor),exhibition hall,7
46800,47099,south stairway (1st floor),poster area,5
46800,47099,south stairway (1st floor),room 3,1
46800,47099,south stairway (1st floor),south stairway (2nd floor),38
46800,47099,south stairway (1st floor),toilet 1,11
46800,47099,south stairway (1st floor),toilet 2,15
46800,47099,south stairway (2nd floor),rest area,22
46800,47099,south stairway (2nd floor),restaurant,2
46800,47099,south stairway (2nd floor),room 5,1
46800,47099,south stairway (2nd floor),south stairway (1st floor),40
46800,47099,south stairway (2nd floor),toilet 3,7
46800,47099,toilet 1,exhibition hall,2
46800,47099,toilet 1,poster area,36
46800,47099,toilet 1,room 2,1
46800,47099,toilet 1,south stairway (1st floor),10
46800,47099,toilet 1,toilet 2,1
46800,47099,toilet 2,exhibition hall,31
46800,47099,toilet 2,poster area,10
46800,47099,toilet 2,room 4,2
46800,47099,toilet 2,south stairway (1st floor),4
46800,47099,toilet 2,toilet 1,1
46800,47099,toilet 3,rest area,45
46800,47099,toilet 3,restaurant,1
46800,47099,toilet 3,south stairway (2nd floor),22
47100,47399,exhibition hall,toilet 1,1
47100,47399,exhibition hall,toilet 2,1
47100,47399,main convention,exhibition hall,1
47100,47399,poster area,exhibition hall,54
47100,47399,poster area,room 2,17
47100,47399,poster area,room 3,1
47100,47399,poster area,south stairway (1st floor),33
47100,47399,poster area,toilet 1,24
47100,47399,poster area,toilet 2,2
47100,47399,rest area,south stairway (2nd floor),7
47100,47399,rest area,toilet 3,7
47100,47399,restaurant,south stairway (2nd floor),1
47100,47399,room 2,poster area,6
47100,47399,room 3,exhibition hall,5
47100,47399,south stairway (1st floor),exhibition hall,14
47100,47399,south stairway (1st floor),poster area,4
47100,47399,south stairway (1st floor),room 3,1
47100,47399,south stairway (1st floor),room 4,1
47100,47399,south stairway (1st floor),south stairway (2nd floor),42
47100,47399,south stairway (1st floor),toilet 1,6
47100,47399,south stairway (1st floor),toilet 2,4
47100,47399,south stairway (2nd floor),rest area,38
47100,47399,south stairway (2nd floor),south stairway (1st floor),21
47100,47399,south stairway (2nd floor),toilet 3,8
47100,47399,toilet 1,exhibition hall,4
47100,47399,toilet 1,poster area,27
47100,47399,toilet 1,room 3,1
47100,47399,toilet 1,south stairway (1st floor),7
47100,47399,toilet 2,exhibition hall,18
47100,47399,toilet 2,poster area,4
47100,47399,toilet 2,room 3,1
47100,47399,toilet 2,room 4,1
47100,47399,toilet 2,south stairway (1st floor),1
47100,47399,toilet 3,rest area,15
47100,47399,toilet 3,restaurant,1
47100,47399,toilet 3,south stairway (2nd floor),12
47400,47699,exhibition hall,south stairway (1st floor),1
47400,47699,poster area,exhibition hall,48
47400,47699,poster area,room 2,8
47400,47699,poster area,room 3,1
47400,47699,poster area,room 4,1
47400,47699,poster area,south stairway (1st floor),26
47400,47699,poster area,toilet 1,27
47400,47699,poster area,toilet 2,3
47400,47699,rest area,south stairway (2nd floor),12
47400,47699,rest area,toilet 3,17
47400,47699,restaurant,south stairway (2nd floor),1
47400,47699,room 2,poster area,1
47400,47699,room 3,exhibition hall,5
47400,47699,south stairway (1st floor),exhibition hall,13
47400,47699,south stairway (1st floor),poster area,1
47400,47699,south stairway (1st floor),room 4,1
47400,47699,south stairway (1st floor),south stairway (2nd floor),30
47400,47699,south stairway (1st floor),toilet 1,2
47400,47699,south stairway (1st floor),toilet 2,3
47400,47699,south stairway (2nd floor),rest area,24
47400,47699,south stairway (2nd floor),room 5,2
47400,47699,south stairway (2nd floor),south stairway (1st floor),24
47400,47699,south stairway (2nd floor),toilet 3,2
47400,47699,toilet 1,exhibition hall,11
47400,47699,toilet 1,poster area,22
47400,47699,toilet 1,south stairway (1st floor),4
47400,47699,toilet 2,exhibition hall,7
47400,47699,toilet 2,poster area,4
47400,47699,toilet 2,room 3,1
47400,47699,toilet 2,south stairway (1st floor),1
47400,47699,toilet 3,rest area,3
47400,47699,toilet 3,south stairway (2nd floor),11
47700,47999,exhibition hall,room 2,1
47700,47999,exhibition hall,south stairway (1st floor),1
47700,47999,poster area,exhibition hall,49
47700,47999,poster area,room 2,4
47700,47999,poster area,room 3,2
47700,47999,poster area,south stairway (1st floor),23
47700,47999,poster area,toilet 1,17
47700,47999,poster area,toilet 2,5
47700,47999,rest area,south stairway (2nd floor),14
47700,47999,rest area,toilet 3,21
47700,47999,restaurant,south stairway (2nd floor),1
47700,47999,room 2,poster area,2
47700,47999,room 6,toilet 3,1
47700,47999,south stairway (1st floor),exhibition hall,21
47700,47999,south stairway (1st floor),poster area,4
47700,47999,south stairway (1st floor),south stairway (2nd floor),25
47700,47999,south stairway (1st floor),toilet 1,3
47700,47999,south stairway (1st floor),toilet 2,3
47700,47999,south stairway (2nd floor),rest area,22
47700,47999,south stairway (2nd floor),south stairway (1st floor),31
47700,47999,south stairway (2nd floor),toilet 3,4
47700,47999,toilet 1,exhibition hall,8
47700,47999,toilet 1,poster area,26
47700,47999,toilet 1,south stairway (1st floor),4
47700,47999,toilet 1,toilet 2,2
47700,47999,toilet 2,exhibition hall,6
47700,47999,toilet 3,rest area,3
47700,47999,toilet 3,restaurant,1
47700,47999,toilet 3,south stairway (2nd floor),14
48000,48299,exhibition hall,south stairway (1st floor),1
48000,48299,exhibition hall,toilet 2,1
48000,48299,poster area,exhibition hall,51
48000,48299,poster area,room 2,2
48000,48299,poster area,south stairway (1st floor),21
48000,48299,poster area,toilet 1,18
48000,48299,poster area,toilet 2,1
48000,48299,rest area,restaurant,1
48000,48299,rest area,south stairway (2nd floor),15
48000,48299,rest area,toilet 3,37
48000,48299,restaurant,south stairway (2nd floor),1
48000,48299,room 2,exhibition hall,1
48000,48299,room 2,poster area,3
48000,48299,room 3,exhibition hall,2
48000,48299,room 4,toilet 1,1
48000,48299,south stairway (1st floor),exhibition hall,16
48000,48299,south stairway (1st floor),poster area,4
48000,48299,south stairway (1st floor),south stairway (2nd floor),28
48000,48299,south stairway (1st floor),toilet 1,4
48000,48299,south stairway (1st floor),toilet 2,6
48000,48299,south stairway (2nd floor),rest area,17
48000,48299,south stairway (2nd floor),south stairway (1st floor),43
48000,48299,south stairway (2nd floor),toilet 3,2
48000,48299,toilet 1,exhibition hall,5
48000,48299,toilet 1,poster area,5
48000,48299,toilet 1,south stairway (1st floor),7
48000,48299,toilet 2,exhibition hall,9
48000,48299,toilet 2,poster area,1
48000,48299,toilet 2,room 3,1
48000,48299,toilet 3,south stairway (2nd floor),23
48300,48599,exhibition hall,poster area,1
48300,48599,exhibition hall,room 4,1
48300,48599,exhibition hall,south stairway (1st floor),2
48300,48599,north stairway (1st floor),main convention,1
48300,48599,north stairway (1st floor),north stairway (2nd floor),1
48300,48599,north stairway (2nd floor),north stairway (1st floor),1
48300,48599,north stairway (2nd floor),toilet 3,1
48300,48599,poster area,exhibition hall,40
48300,48599,poster area,north stairway (1st floor),1
48300,48599,poster area,room 2,3
48300,48599,poster area,south stairway (1st floor),8
48300,48599,poster area,toilet 1,12
48300,48599,poster area,toilet 2,1
48300,48599,rest area,restaurant,1
48300,48599,rest area,south stairway (2nd floor),27
48300,48599,rest area,toilet 3,37
48300,48599,room 2,poster area,2
48300,48599,room 2,toilet 2,1
48300,48599,room 3,exhibition hall,1
48300,48599,room 3,south stairway (1st floor),1
48300,48599,room 4,toilet 2,1
48300,48599,room 6,toilet 3,1
48300,48599,south stairway (1st floor),exhibition hall,30
48300,48599,south stairway (1st floor),poster area,9
48300,48599,south stairway (1st floor),south stairway (2nd floor),14
48300,48599,south stairway (1st floor),toilet 1,6
48300,48599,south stairway (1st floor),toilet 2,9
48300,48599,south stairway (2nd floor),rest area,14
48300,48599,south stairway (2nd floor),south stairway (1st floor),72
48300,48599,south stairway (2nd floor),toilet 3,5
48300,48599,toilet 1,exhibition hall,5
48300,48599,toilet 1,poster area,18
48300,48599,toilet 1,room 3,1
48300,48599,toilet 1,south stairway (1st floor),2
48300,48599,toilet 1,toilet 2,1
48300,48599,toilet 2,exhibition hall,6
48300,48599,toilet 2,poster area,1
48300,48599,toilet 2,south stairway (1st floor),1
48300,48599,toilet 3,rest area,1
48300,48599,toilet 3,restaurant,3
48300,48599,toilet 3,south stairway (2nd floor),43
48600,48899,exhibition hall,poster area,1
48600,48899,exhibition hall,south stairway (1st floor),9
48600,48899,exhibition hall,toilet 2,5
48600,48899,main convention,exhibition hall,1
48600,48899,north stairway (1st floor),poster area,1
48600,48899,north stairway (2nd floor),north stairway (1st floor),1
48600,48899,poster area,exhibition hall,33
48600,48899,poster area,room 2,3
48600,48899,poster area,room 3,1
48600,48899,poster area,south stairway (1st floor),3
48600,48899,poster area,toilet 1,9
48600,48899,poster area,toilet 2,3
48600,48899,rest area,south stairway (2nd floor),30
48600,48899,rest area,toilet 3,45
48600,48899,restaurant,south stairway (2nd floor),3
48600,48899,restaurant,toilet 3,1
48600,48899,room 2,north stairway (1st floor),1
48600,48899,room 2,poster area,2
48600,48899,room 3,exhibition hall,2
48600,48899,south stairway (1st floor),exhibition hall,33
48600,48899,south stairway (1st floor),poster area,15
48600,48899,south stairway (1st floor),room 3,1
48600,48899,south stairway (1st floor),south stairway (2nd floor),15
48600,48899,south stairway (1st floor),toilet 1,12
48600,48899,south stairway (1st floor),toilet 2,10
48600,48899,south stairway (2nd floor),rest area,7
48600,48899,south stairway (2nd floor),south stairway (1st floor),76
48600,48899,south stairway (2nd floor),toilet 3,6
48600,48899,toilet 1,exhibition hall,3
48600,48899,toilet 1,poster area,13
48600,48899,toilet 1,south stairway (1st floor),4
48600,48899,toilet 2,exhibition hall,6
48600,48899,toilet 2,poster area,3
48600,48899,toilet 2,south stairway (1st floor),3
48600,48899,toilet 3,north stairway (2nd floor),1
48600,48899,toilet 3,restaurant,1
48600,48899,toilet 3,south stairway (2nd floor),37
48900,49199,exhibition hall,poster area,2
48900,49199,exhibition hall,room 2,1
48900,49199,exhibition hall,south stairway (1st floor),11
48900,49199,exhibition hall,toilet 1,1
48900,49199,exhibition hall,toilet 2,10
48900,49199,north stairway (1st floor),north stairway (2nd floor),2
48900,49199,north stairway (2nd floor),toilet 3,2
48900,49199,poster area,exhibition hall,18
48900,49199,poster area,room 2,2
48900,49199,poster area,south stairway (1st floor),3
48900,49199,poster area,toilet 1,16
48900,49199,poster area,toilet 2,2
48900,49199,rest area,south stairway (2nd floor),44
48900,49199,rest area,toilet 3,56
48900,49199,restaurant,south stairway (2nd floor),2
48900,49199,room 2,north stairway (1st floor),1
48900,49199,room 2,poster area,2
48900,49199,room 3,exhibition hall,3
48900,49199,room 6,south stairway (2nd floor),1
48900,49199,room 6,toilet 3,1
48900,49199,south stairway (1st floor),exhibition hall,39
48900,49199,south stairway (1st floor),poster area,15
48900,49199,south stairway (1st floor),room 3,1
48900,49199,south stairway (1st floor),south stairway (2nd floor),15
48900,49199,south stairway (1st floor),toilet 1,12
48900,49199,south stairway (1st floor),toilet 2,9
48900,49199,south stairway (2nd floor),rest area,5
48900,49199,south stairway (2nd floor),south stairway (1st floor),83
48900,49199,south stairway (2nd floor),toilet 3,4
48900,49199,toilet 1,exhibition hall,3
48900,49199,toilet 1,poster area,17
48900,49199,toilet 2,exhibition hall,10
48900,49199,toilet 2,room 3,2
48900,49199,toilet 2,south stairway (1st floor),1
48900,49199,toilet 3,rest area,1
48900,49199,toilet 3,restaurant,1
48900,49199,toilet 3,south stairway (2nd floor),40
49200,49499,exhibition hall,poster area,4
49200,49499,exhibition hall,south stairway (1st floor),4
49200,49499,exhibition hall,toilet 2,11
49200,49499,main convention,toilet 2,1
49200,49499,north stairway (1st floor),main convention,2
49200,49499,north stairway (1st floor),north stairway (2nd floor),1
49200,49499,north stairway (1st floor),poster area,1
49200,49499,north stairway (1st floor),room 2,1
49200,49499,north stairway (1st floor),toilet 1,3
49200,49499,north stairway (2nd floor),north stairway (1st floor),9
49200,49499,poster area,exhibition hall,14
49200,49499,poster area,room 2,1
49200,49499,poster area,south stairway (1st floor),4
49200,49499,poster area,toilet 1,14
49200,49499,rest area,south stairway (2nd floor),25
49200,49499,rest area,toilet 3,55
49200,49499,restaurant,north stairway (2nd floor),6
49200,49499,restaurant,rest area,4
49200,49499,restaurant,south stairway (2nd floor),13
49200,49499,restaurant,toilet 3,48
49200,49499,room 2,north stairway (1st floor),1
49200,49499,room 2,poster area,1
49200,49499,room 2,toilet 1,1
49200,49499,room 3,exhibition hall,3
49200,49499,south stairway (1st floor),exhibition hall,40
49200,49499,south stairway (1st floor),poster area,22
49200,49499,south stairway (1st floor),room 3,2
49200,49499,south stairway (1st floor),room 4,1
49200,49499,south stairway (1st floor),south stairway (2nd floor),15
49200,49499,south stairway (1st floor),toilet 1,10
49200,49499,south stairway (1st floor),toilet 2,18
49200,49499,south stairway (2nd floor),rest area,3
49200,49499,south stairway (2nd floor),restaurant,1
49200,49499,south stairway (2nd floor),south stairway (1st floor),105
49200,49499,south stairway (2nd floor),toilet 3,7
49200,49499,toilet 1,exhibition hall,4
49200,49499,toilet 1,poster area,17
49200,49499,toilet 1,room 3,1
49200,49499,toilet 1,south stairway (1st floor),1
49200,49499,toilet 2,exhibition hall,13
49200,49499,toilet 2,poster area,5
49200,49499,toilet 2,room 3,1
49200,49499,toilet 2,south stairway (1st floor),5
49200,49499,toilet 3,north stairway (2nd floor),3
49200,49499,toilet 3,rest area,16
49200,49499,toilet 3,south stairway (2nd floor),61
49500,49799,exhibition hall,poster area,2
49500,49799,exhibition hall,south stairway (1st floor),5
49500,49799,exhibition hall,toilet 1,3
49500,49799,exhibition hall,toilet 2,17
49500,49799,main convention,toilet 2,1
49500,49799,north stairway (1st floor),room 2,3
49500,49799,north stairway (1st floor),toilet 1,2
49500,49799,north stairway (2nd floor),north stairway (1st floor),8
49500,49799,north stairway (2nd floor),toilet 3,1
49500,49799,poster area,exhibition hall,13
49500,49799,poster area,room 2,1
49500,49799,poster area,south stairway (1st floor),3
49500,49799,poster area,toilet 1,17
49500,49799,poster area,toilet 2,1
49500,49799,rest area,room 5,3
49500,49799,rest area,south stairway (2nd floor),30
49500,49799,rest area,toilet 3,55
49500,49799,restaurant,north stairway (2nd floor),1
49500,49799,restaurant,south stairway (2nd floor),1
49500,49799,restaurant,toilet 3,7
49500,49799,room 2,poster area,2
49500,49799,room 2,toilet 1,1
49500,49799,room 2,toilet 2,1
49500,49799,room 3,exhibition hall,4
49500,49799,room 3,poster area,1
49500,49799,room 6,toilet 3,1
49500,49799,south stairway (1st floor),exhibition hall,44
49500,49799,south stairway (1st floor),poster area,27
49500,49799,south stairway (1st floor),room 3,4
49500,49799,south stairway (1st floor),south stairway (2nd floor),8
49500,49799,south stairway (1st floor),toilet 1,9
49500,49799,south stairway (1st floor),toilet 2,18
49500,49799,south stairway (2nd floor),rest area,1
49500,49799,south stairway (2nd floor),south stairway (1st floor),85
49500,49799,south stairway (2nd floor),toilet 3,1
49500,49799,toilet 1,exhibition hall,3
49500,49799,toilet 1,poster area,20
49500,49799,toilet 1,room 2,2
49500,49799,toilet 1,south stairway (1st floor),2
49500,49799,toilet 2,exhibition hall,9
49500,49799,toilet 2,poster area,3
49500,49799,toilet 2,room 2,2
49500,49799,toilet 2,south stairway (1st floor),2
49500,49799,toilet 2,toilet 1,1
49500,49799,toilet 3,north stairway (2nd floor),7
49500,49799,toilet 3,rest area,13
49500,49799,toilet 3,restaurant,1
49500,49799,toilet 3,south stairway (2nd floor),55
49800,50099,exhibition hall,poster area,4
49800,50099,exhibition hall,room 2,1
49800,50099,exhibition hall,south stairway (1st floor),10
49800,50099,exhibition hall,toilet 1,4
49800,50099,exhibition hall,toilet 2,29
49800,50099,north stairway (1st floor),room 2,6
49800,50099,north stairway (2nd floor),north stairway (1st floor),2
49800,50099,poster area,exhibition hall,20
49800,50099,poster area,south stairway (1st floor),4
49800,50099,poster area,sub convention a,2
49800,50099,poster area,sub convention b,1
49800,50099,poster area,sub convention c,1
49800,50099,poster area,sub convention d,1
49800,50099,poster area,toilet 1,10
49800,50099,poster area,toilet 2,1
49800,50099,rest area,south stairway (2nd floor),38
49800,50099,rest area,toilet 3,66
49800,50099,restaurant,south stairway (2nd floor),4
49800,50099,restaurant,toilet 3,3
49800,50099,room 2,poster area,4
49800,50099,room 2,toilet 1,2
49800,50099,room 3,exhibition hall,8
49800,50099,room 5,south stairway (2nd floor),3
49800,50099,room 6,south stairway (2nd floor),4
49800,50099,south stairway (1st floor),exhibition hall,40
49800,50099,south stairway (1st floor),poster area,22
49800,50099,south stairway (1st floor),room 3,3
49800,50099,south stairway (1st floor),south stairway (2nd floor),23
49800,50099,south stairway (1st floor),sub convention b,1
49800,50099,south stairway (1st floor),toilet 1,12
49800,50099,south stairway (1st floor),toilet 2,19
49800,50099,south stairway (2nd floor),rest area,7
49800,50099,south stairway (2nd floor),room 6,1
49800,50099,south stairway (2nd floor),south stairway (1st floor),114
49800,50099,south stairway (2nd floor),toilet 3,6
49800,50099,toilet 1,exhibition hall,5
49800,50099,toilet 1,poster area,29
49800,50099,toilet 1,room 2,1
49800,50099,toilet 1,south stairway (1st floor),3
49800,50099,toilet 2,exhibition hall,22
49800,50099,toilet 2,poster area,6
49800,50099,toilet 2,room 3,1
49800,50099,toilet 2,south stairway (1st floor),4
49800,50099,toilet 2,sub convention c,1
49800,50099,toilet 2,toilet 1,2
49800,50099,toilet 3,north stairway (2nd floor),2
49800,50099,toilet 3,rest area,6
49800,50099,toilet 3,south stairway (2nd floor),64
50100,50399,exhibition hall,poster area,5
50100,50399,exhibition hall,south stairway (1st floor),16
50100,50399,exhibition hall,toilet 1,5
50100,50399,exhibition hall,toilet 2,29
