area,floor,px,py,start_time,end_time,visitor_count
main convention,1,24,8,34200,34499,30
main convention,1,24,8,34500,34799,34
main convention,1,24,8,34800,35099,42
main convention,1,24,8,35100,35399,100
main convention,1,24,8,35400,35699,28
main convention,1,24,8,35700,35999,20
main convention,1,24,8,36000,36299,19
main convention,1,24,8,36300,36599,20
main convention,1,24,8,36600,36899,20
main convention,1,24,8,36900,37199,21
main convention,1,24,8,37200,37499,26
main convention,1,24,8,37500,37799,37
main convention,1,24,8,37800,38099,37
main convention,1,24,8,39000,39299,8
main convention,1,24,8,39300,39599,16
main convention,1,24,8,39600,39899,13
main convention,1,24,8,39900,40199,15
main convention,1,24,8,40200,40499,15
main convention,1,24,8,40500,40799,14
main convention,1,24,8,40800,41099,15
main convention,1,24,8,41100,41399,28
main convention,1,24,8,41400,41699,43
main convention,1,24,8,41700,41999,18
main convention,1,24,8,42000,42299,13
main convention,1,24,8,42300,42599,10
main convention,1,24,8,42600,42899,17
main convention,1,24,8,42900,43199,21
main convention,1,24,8,44100,44399,1
main convention,1,24,9,32400,32699,5
main convention,1,24,9,32700,32999,21
main convention,1,24,9,33000,33299,37
main convention,1,24,9,33300,33599,41
main convention,1,24,9,33600,33899,41
main convention,1,24,9,33900,34199,41
main convention,1,24,9,34200,34499,42
main convention,1,24,9,34500,34799,46
main convention,1,24,9,34800,35099,60
main convention,1,24,9,35100,35399,109
main convention,1,24,9,35400,35699,43
main convention,1,24,9,35700,35999,34
main convention,1,24,9,36000,36299,34
main convention,1,24,9,36300,36599,34
main convention,1,24,9,36600,36899,34
main convention,1,24,9,36900,37199,34
main convention,1,24,9,37200,37499,34
main convention,1,24,9,37500,37799,46
main convention,1,24,9,37800,38099,38
main convention,1,24,9,38100,38399,1
main convention,1,24,9,39000,39299,2
main convention,1,24,9,39300,39599,12
main convention,1,24,9,39600,39899,14
main convention,1,24,9,39900,40199,14
main convention,1,24,9,40200,40499,16
main convention,1,24,9,40500,40799,17
main convention,1,24,9,40800,41099,22
main convention,1,24,9,41100,41399,35
main convention,1,24,9,41400,41699,49
main convention,1,24,9,41700,41999,35
main convention,1,24,9,42000,42299,20
main convention,1,24,9,42300,42599,17
main convention,1,24,9,42600,42899,24
main convention,1,24,9,42900,43199,45
main convention,1,24,10,32400,32699,11
main convention,1,24,10,32700,32999,25
main convention,1,24,10,33000,33299,41
main convention,1,24,10,33300,33599,43
main convention,1,24,10,33600,33899,43
main convention,1,24,10,33900,34199,44
main convention,1,24,10,34200,34499,44
main convention,1,24,10,34500,34799,44
main convention,1,24,10,34800,35099,59
main convention,1,24,10,35100,35399,97
main convention,1,24,10,35400,35699,45
main convention,1,24,10,35700,35999,35
main convention,1,24,10,36000,36299,35
main convention,1,24,10,36300,36599,35
main convention,1,24,10,36600,36899,35
main convention,1,24,10,36900,37199,35
main convention,1,24,10,37200,37499,40
main convention,1,24,10,37500,37799,46
main convention,1,24,10,37800,38099,40
main convention,1,24,10,38100,38399,1
main convention,1,24,10,39000,39299,4
main convention,1,24,10,39300,39599,7
main convention,1,24,10,39600,39899,8
main convention,1,24,10,39900,40199,8
main convention,1,24,10,40200,40499,7
main convention,1,24,10,40500,40799,8
main convention,1,24,10,40800,41099,9
main convention,1,24,10,41100,41399,29
main convention,1,24,10,41400,41699,37
main convention,1,24,10,41700,41999,35
main convention,1,24,10,42000,42299,26
main convention,1,24,10,42300,42599,23
main convention,1,24,10,42600,42899,32
main convention,1,24,10,42900,43199,35
main convention,1,24,10,43200,43499,2
main convention,1,24,11,32400,32699,6
main convention,1,24,11,32700,32999,9
main convention,1,24,11,33000,33299,17
main convention,1,24,11,33300,33599,17
main convention,1,24,11,33600,33899,17
main convention,1,24,11,33900,34199,17
main convention,1,24,11,34200,34499,17
main convention,1,24,11,34500,34799,17
main convention,1,24,11,34800,35099,31
main convention,1,24,11,35100,35399,65
main convention,1,24,11,35400,35699,26
main convention,1,24,11,35700,35999,26
main convention,1,24,11,36000,36299,25
main convention,1,24,11,36300,36599,25
main convention,1,24,11,36600,36899,25
main convention,1,24,11,36900,37199,25
main convention,1,24,11,37200,37499,26
main convention,1,24,11,37500,37799,27
main convention,1,24,11,37800,38099,25
main convention,1,24,11,39000,39299,13
main convention,1,24,11,39300,39599,10
main convention,1,24,11,39600,39899,10
main convention,1,24,11,39900,40199,10
main convention,1,24,11,40200,40499,11
main convention,1,24,11,40500,40799,12
main convention,1,24,11,40800,41099,10
main convention,1,24,11,41100,41399,13
main convention,1,24,11,41400,41699,22
main convention,1,24,11,41700,41999,15
main convention,1,24,11,42000,42299,14
main convention,1,24,11,42300,42599,8
main convention,1,24,11,42600,42899,9
main convention,1,24,11,42900,43199,9
main convention,1,24,12,32700,32999,1
main convention,1,24,12,34800,35099,4
main convention,1,24,12,35100,35399,2
main convention,1,24,12,37500,37799,3
main convention,1,24,12,37800,38099,11
main convention,1,24,12,39000,39299,4
main convention,1,24,12,39600,39899,1
main convention,1,24,12,40800,41099,1
main convention,1,24,12,41100,41399,1
main convention,1,24,12,41400,41699,1
main convention,1,24,12,41700,41999,4
main convention,1,24,12,42000,42299,1
main convention,1,24,12,42600,42899,3
main convention,1,24,12,42900,43199,6
main convention,1,24,12,44400,44699,1
main convention,1,24,13,32700,32999,1
main convention,1,24,13,33000,33299,1
main convention,1,24,13,33300,33599,1
main convention,1,24,13,33600,33899,1
main convention,1,24,13,33900,34199,1
main convention,1,24,13,34200,34499,1
main convention,1,24,13,34500,34799,1
main convention,1,24,13,34800,35099,3
main convention,1,24,13,35100,35399,2
main convention,1,24,13,35400,35699,1
main convention,1,24,13,35700,35999,1
main convention,1,24,13,36000,36299,1
main convention,1,24,13,36300,36599,1
main convention,1,24,13,36600,36899,1
main convention,1,24,13,36900,37199,1
main convention,1,24,13,37200,37499,1
main convention,1,24,13,37500,37799,1
main convention,1,24,13,37800,38099,4
main convention,1,24,13,39000,39299,3
main convention,1,24,13,39300,39599,4
main convention,1,24,13,39600,39899,4
main convention,1,24,13,39900,40199,4
main convention,1,24,13,40200,40499,4
main convention,1,24,13,40500,40799,4
main convention,1,24,13,40800,41099,4
main convention,1,24,13,41100,41399,4
main convention,1,24,13,41400,41699,4
main convention,1,24,13,41700,41999,5
main convention,1,24,13,42600,42899,1
main convention,1,24,13,42900,43199,1
main convention,1,25,4,31800,32099,2
main convention,1,25,4,32400,32699,102
main convention,1,25,4,32700,32999,125
main convention,1,25,4,33000,33299,55
main convention,1,25,4,33300,33599,2
main convention,1,25,4,33600,33899,2
main convention,1,25,4,33900,34199,2
main convention,1,25,4,34200,34499,1
main convention,1,25,4,34500,34799,11
main convention,1,25,4,34800,35099,87
main convention,1,25,4,35100,35399,89
main convention,1,25,4,35400,35699,25
main convention,1,25,4,35700,35999,3
main convention,1,25,4,36000,36299,3
main convention,1,25,4,36300,36599,2
main convention,1,25,4,36600,36899,2
main convention,1,25,4,36900,37199,3
main convention,1,25,4,37200,37499,14
main convention,1,25,4,37500,37799,123
main convention,1,25,4,37800,38099,188
main convention,1,25,4,39000,39299,66
main convention,1,25,4,39300,39599,55
main convention,1,25,4,39600,39899,5
main convention,1,25,4,39900,40199,5
main convention,1,25,4,40200,40499,5
main convention,1,25,4,40500,40799,5
main convention,1,25,4,40800,41099,15
main convention,1,25,4,41100,41399,65
main convention,1,25,4,41400,41699,235
main convention,1,25,4,41700,41999,222
main convention,1,25,4,42000,42299,94
main convention,1,25,4,42300,42599,4
main convention,1,25,4,42600,42899,7
main convention,1,25,4,42900,43199,67
main convention,1,25,4,43800,44099,1
main convention,1,25,4,44400,44699,1
main convention,1,25,5,31800,32099,1
main convention,1,25,5,32400,32699,119
main convention,1,25,5,32700,32999,181
main convention,1,25,5,33000,33299,118
main convention,1,25,5,33300,33599,34
main convention,1,25,5,33600,33899,34
main convention,1,25,5,33900,34199,35
main convention,1,25,5,34200,34499,34
main convention,1,25,5,34500,34799,42
main convention,1,25,5,34800,35099,102
main convention,1,25,5,35100,35399,130
main convention,1,25,5,35400,35699,48
main convention,1,25,5,35700,35999,21
main convention,1,25,5,36000,36299,18
main convention,1,25,5,36300,36599,18
main convention,1,25,5,36600,36899,18
main convention,1,25,5,36900,37199,18
main convention,1,25,5,37200,37499,26
main convention,1,25,5,37500,37799,131
main convention,1,25,5,37800,38099,157
main convention,1,25,5,39000,39299,76
main convention,1,25,5,39300,39599,91
main convention,1,25,5,39600,39899,23
main convention,1,25,5,39900,40199,20
main convention,1,25,5,40200,40499,22
main convention,1,25,5,40500,40799,27
main convention,1,25,5,40800,41099,41
main convention,1,25,5,41100,41399,82
main convention,1,25,5,41400,41699,216
main convention,1,25,5,41700,41999,199
main convention,1,25,5,42000,42299,117
main convention,1,25,5,42300,42599,22
main convention,1,25,5,42600,42899,19
main convention,1,25,5,42900,43199,73
main convention,1,25,5,44400,44699,1
main convention,1,25,6,32400,32699,101
main convention,1,25,6,32700,32999,163
main convention,1,25,6,33000,33299,124
main convention,1,25,6,33300,33599,35
main convention,1,25,6,33600,33899,36
main convention,1,25,6,33900,34199,34
main convention,1,25,6,34200,34499,36
main convention,1,25,6,34500,34799,40
main convention,1,25,6,34800,35099,92
main convention,1,25,6,35100,35399,174
main convention,1,25,6,35400,35699,57
main convention,1,25,6,35700,35999,31
main convention,1,25,6,36000,36299,28
main convention,1,25,6,36300,36599,28
main convention,1,25,6,36600,36899,28
main convention,1,25,6,36900,37199,27
main convention,1,25,6,37200,37499,36
main convention,1,25,6,37500,37799,116
main convention,1,25,6,37800,38099,139
main convention,1,25,6,38100,38399,1
main convention,1,25,6,38400,38699,1
main convention,1,25,6,38700,38999,1
main convention,1,25,6,39000,39299,68
main convention,1,25,6,39300,39599,86
main convention,1,25,6,39600,39899,22
main convention,1,25,6,39900,40199,18
main convention,1,25,6,40200,40499,17
main convention,1,25,6,40500,40799,19
main convention,1,25,6,40800,41099,32
main convention,1,25,6,41100,41399,76
main convention,1,25,6,41400,41699,179
main convention,1,25,6,41700,41999,170
main convention,1,25,6,42000,42299,107
main convention,1,25,6,42300,42599,19
main convention,1,25,6,42600,42899,14
main convention,1,25,6,42900,43199,62
main convention,1,25,6,43200,43499,1
main convention,1,25,6,43500,43799,1
main convention,1,25,6,43800,44099,2
main convention,1,25,6,44100,44399,1
main convention,1,25,6,44400,44699,1
main convention,1,25,7,31800,32099,1
main convention,1,25,7,32400,32699,81
main convention,1,25,7,32700,32999,145
main convention,1,25,7,33000,33299,126
main convention,1,25,7,33300,33599,42
main convention,1,25,7,33600,33899,41
main convention,1,25,7,33900,34199,39
main convention,1,25,7,34200,34499,41
main convention,1,25,7,34500,34799,47
main convention,1,25,7,34800,35099,92
main convention,1,25,7,35100,35399,199
main convention,1,25,7,35400,35699,60
main convention,1,25,7,35700,35999,25
main convention,1,25,7,36000,36299,22
main convention,1,25,7,36300,36599,23
main convention,1,25,7,36600,36899,23
main convention,1,25,7,36900,37199,22
main convention,1,25,7,37200,37499,30
main convention,1,25,7,37500,37799,87
main convention,1,25,7,37800,38099,100
main convention,1,25,7,39000,39299,54
main convention,1,25,7,39300,39599,79
main convention,1,25,7,39600,39899,19
main convention,1,25,7,39900,40199,19
main convention,1,25,7,40200,40499,18
main convention,1,25,7,40500,40799,18
main convention,1,25,7,40800,41099,26
main convention,1,25,7,41100,41399,73
main convention,1,25,7,41400,41699,139
main convention,1,25,7,41700,41999,151
main convention,1,25,7,42000,42299,104
main convention,1,25,7,42300,42599,21
main convention,1,25,7,42600,42899,16
main convention,1,25,7,42900,43199,49
main convention,1,25,7,44400,44699,1
main convention,1,25,8,31800,32099,1
main convention,1,25,8,32400,32699,55
main convention,1,25,8,32700,32999,109
main convention,1,25,8,33000,33299,96
main convention,1,25,8,33300,33599,35
main convention,1,25,8,33600,33899,33
main convention,1,25,8,33900,34199,31
main convention,1,25,8,34200,34499,34
main convention,1,25,8,34500,34799,35
main convention,1,25,8,34800,35099,72
main convention,1,25,8,35100,35399,222
main convention,1,25,8,35400,35699,69
main convention,1,25,8,35700,35999,28
main convention,1,25,8,36000,36299,23
main convention,1,25,8,36300,36599,24
main convention,1,25,8,36600,36899,23
main convention,1,25,8,36900,37199,22
main convention,1,25,8,37200,37499,28
main convention,1,25,8,37500,37799,61
main convention,1,25,8,37800,38099,76
main convention,1,25,8,39000,39299,42
main convention,1,25,8,39300,39599,69
main convention,1,25,8,39600,39899,21
main convention,1,25,8,39900,40199,26
main convention,1,25,8,40200,40499,25
main convention,1,25,8,40500,40799,24
main convention,1,25,8,40800,41099,29
main convention,1,25,8,41100,41399,74
main convention,1,25,8,41400,41699,112
main convention,1,25,8,41700,41999,126
main convention,1,25,8,42000,42299,93
main convention,1,25,8,42300,42599,27
main convention,1,25,8,42600,42899,21
main convention,1,25,8,42900,43199,42
main convention,1,25,8,44400,44699,1
main convention,1,25,9,31800,32099,1
main convention,1,25,9,32100,32399,1
main convention,1,25,9,32400,32699,48
main convention,1,25,9,32700,32999,94
main convention,1,25,9,33000,33299,84
main convention,1,25,9,33300,33599,52
main convention,1,25,9,33600,33899,48
main convention,1,25,9,33900,34199,48
main convention,1,25,9,34200,34499,50
main convention,1,25,9,34500,34799,52
main convention,1,25,9,34800,35099,83
main convention,1,25,9,35100,35399,214
main convention,1,25,9,35400,35699,74
main convention,1,25,9,35700,35999,31
main convention,1,25,9,36000,36299,27
main convention,1,25,9,36300,36599,29
main convention,1,25,9,36600,36899,27
main convention,1,25,9,36900,37199,27
main convention,1,25,9,37200,37499,29
main convention,1,25,9,37500,37799,52
main convention,1,25,9,37800,38099,67
main convention,1,25,9,38100,38399,2
main convention,1,25,9,38400,38699,1
main convention,1,25,9,38700,38999,1
main convention,1,25,9,39000,39299,27
main convention,1,25,9,39300,39599,43
main convention,1,25,9,39600,39899,7
main convention,1,25,9,39900,40199,9
main convention,1,25,9,40200,40499,9
main convention,1,25,9,40500,40799,7
main convention,1,25,9,40800,41099,11
main convention,1,25,9,41100,41399,51
main convention,1,25,9,41400,41699,81
main convention,1,25,9,41700,41999,102
main convention,1,25,9,42000,42299,76
main convention,1,25,9,42300,42599,24
main convention,1,25,9,42600,42899,22
main convention,1,25,9,42900,43199,34
main convention,1,25,9,43200,43499,1
main convention,1,25,9,43500,43799,1
main convention,1,25,9,43800,44099,1
main convention,1,25,9,44100,44399,1
main convention,1,25,9,44400,44699,1
main convention,1,25,10,32400,32699,27
main convention,1,25,10,32700,32999,57
main convention,1,25,10,33000,33299,49
main convention,1,25,10,33300,33599,27
main convention,1,25,10,33600,33899,25
main convention,1,25,10,33900,34199,25
main convention,1,25,10,34200,34499,27
main convention,1,25,10,34500,34799,29
main convention,1,25,10,34800,35099,51
main convention,1,25,10,35100,35399,125
main convention,1,25,10,35400,35699,55
main convention,1,25,10,35700,35999,28
main convention,1,25,10,36000,36299,24
main convention,1,25,10,36300,36599,26
main convention,1,25,10,36600,36899,25
main convention,1,25,10,36900,37199,25
main convention,1,25,10,37200,37499,26
main convention,1,25,10,37500,37799,38
main convention,1,25,10,37800,38099,47
main convention,1,25,10,39000,39299,18
main convention,1,25,10,39300,39599,25
main convention,1,25,10,39600,39899,10
main convention,1,25,10,39900,40199,12
main convention,1,25,10,40200,40499,13
main convention,1,25,10,40500,40799,14
main convention,1,25,10,40800,41099,14
main convention,1,25,10,41100,41399,39
main convention,1,25,10,41400,41699,52
main convention,1,25,10,41700,41999,58
main convention,1,25,10,42000,42299,50
main convention,1,25,10,42300,42599,20
main convention,1,25,10,42600,42899,22
main convention,1,25,10,42900,43199,23
main convention,1,25,10,44400,44699,1
main convention,1,25,11,32400,32699,12
main convention,1,25,11,32700,32999,32
main convention,1,25,11,33000,33299,33
main convention,1,25,11,33300,33599,24
main convention,1,25,11,33600,33899,24
main convention,1,25,11,33900,34199,24
main convention,1,25,11,34200,34499,24
main convention,1,25,11,34500,34799,25
main convention,1,25,11,34800,35099,36
main convention,1,25,11,35100,35399,57
main convention,1,25,11,35400,35699,31
main convention,1,25,11,35700,35999,25
main convention,1,25,11,36000,36299,24
main convention,1,25,11,36300,36599,25
main convention,1,25,11,36600,36899,25
main convention,1,25,11,36900,37199,25
main convention,1,25,11,37200,37499,26
main convention,1,25,11,37500,37799,29
main convention,1,25,11,37800,38099,33
main convention,1,25,11,39000,39299,20
main convention,1,25,11,39300,39599,12
main convention,1,25,11,39600,39899,11
main convention,1,25,11,39900,40199,11
main convention,1,25,11,40200,40499,12
main convention,1,25,11,40500,40799,13
main convention,1,25,11,40800,41099,12
main convention,1,25,11,41100,41399,15
main convention,1,25,11,41400,41699,22
main convention,1,25,11,41700,41999,24
main convention,1,25,11,42000,42299,18
main convention,1,25,11,42300,42599,9
main convention,1,25,11,42600,42899,10
main convention,1,25,11,42900,43199,8
main convention,1,25,11,44400,44699,1
main convention,1,25,12,32700,32999,1
main convention,1,25,12,34800,35099,3
main convention,1,25,12,35100,35399,2
main convention,1,25,12,37500,37799,3
main convention,1,25,12,37800,38099,11
main convention,1,25,12,39000,39299,4
main convention,1,25,12,39600,39899,1
main convention,1,25,12,40800,41099,1
main convention,1,25,12,41100,41399,1
main convention,1,25,12,41400,41699,1
main convention,1,25,12,41700,41999,3
main convention,1,25,12,42000,42299,1
main convention,1,25,12,42600,42899,3
main convention,1,25,12,42900,43199,6
main convention,1,25,12,44400,44699,1
main convention,1,26,4,31800,32099,1
main convention,1,26,5,31800,32099,1
main convention,1,26,5,32400,32699,13
main convention,1,26,5,32700,32999,28
main convention,1,26,5,33000,33299,34
main convention,1,26,5,33300,33599,35
main convention,1,26,5,33600,33899,35
main convention,1,26,5,33900,34199,36
main convention,1,26,5,34200,34499,36
main convention,1,26,5,34500,34799,36
main convention,1,26,5,34800,35099,35
main convention,1,26,5,35100,35399,38
main convention,1,26,5,35400,35699,25
main convention,1,26,5,35700,35999,27
main convention,1,26,5,36000,36299,27
main convention,1,26,5,36300,36599,27
main convention,1,26,5,36600,36899,27
main convention,1,26,5,36900,37199,27
main convention,1,26,5,37200,37499,26
main convention,1,26,5,37500,37799,24
main convention,1,26,5,37800,38099,14
main convention,1,26,5,39000,39299,3
main convention,1,26,5,39300,39599,11
main convention,1,26,5,39600,39899,12
main convention,1,26,5,39900,40199,12
main convention,1,26,5,40200,40499,13
main convention,1,26,5,40500,40799,15
main convention,1,26,5,40800,41099,17
main convention,1,26,5,41100,41399,18
main convention,1,26,5,41400,41699,14
main convention,1,26,5,41700,41999,9
main convention,1,26,5,42000,42299,14
main convention,1,26,5,42300,42599,13
main convention,1,26,5,42600,42899,12
main convention,1,26,5,42900,43199,8
main convention,1,26,6,32400,32699,5
main convention,1,26,6,32700,32999,20
main convention,1,26,6,33000,33299,24
main convention,1,26,6,33300,33599,24
main convention,1,26,6,33600,33899,24
main convention,1,26,6,33900,34199,24
main convention,1,26,6,34200,34499,24
main convention,1,26,6,34500,34799,24
main convention,1,26,6,34800,35099,23
main convention,1,26,6,35100,35399,23
main convention,1,26,6,35400,35699,13
main convention,1,26,6,35700,35999,14
main convention,1,26,6,36000,36299,15
main convention,1,26,6,36300,36599,15
main convention,1,26,6,36600,36899,15
main convention,1,26,6,36900,37199,16
main convention,1,26,6,37200,37499,16
main convention,1,26,6,37500,37799,16
main convention,1,26,6,37800,38099,6
main convention,1,26,6,39000,39299,3
main convention,1,26,6,39300,39599,16
main convention,1,26,6,39600,39899,18
main convention,1,26,6,39900,40199,17
main convention,1,26,6,40200,40499,17
main convention,1,26,6,40500,40799,19
main convention,1,26,6,40800,41099,21
main convention,1,26,6,41100,41399,22
main convention,1,26,6,41400,41699,15
main convention,1,26,6,41700,41999,4
main convention,1,26,6,42000,42299,10
main convention,1,26,6,42300,42599,10
main convention,1,26,6,42600,42899,10
main convention,1,26,6,42900,43199,9
main convention,1,26,6,43800,44099,1
main convention,1,26,7,32400,32699,7
main convention,1,26,7,32700,32999,22
main convention,1,26,7,33000,33299,36
main convention,1,26,7,33300,33599,36
main convention,1,26,7,33600,33899,36
main convention,1,26,7,33900,34199,36
main convention,1,26,7,34200,34499,36
main convention,1,26,7,34500,34799,36
main convention,1,26,7,34800,35099,35
main convention,1,26,7,35100,35399,31
main convention,1,26,7,35400,35699,22
main convention,1,26,7,35700,35999,22
main convention,1,26,7,36000,36299,22
main convention,1,26,7,36300,36599,22
main convention,1,26,7,36600,36899,22
main convention,1,26,7,36900,37199,22
main convention,1,26,7,37200,37499,22
main convention,1,26,7,37500,37799,18
main convention,1,26,7,37800,38099,16
main convention,1,26,7,39000,39299,7
main convention,1,26,7,39300,39599,18
main convention,1,26,7,39600,39899,18
main convention,1,26,7,39900,40199,18
main convention,1,26,7,40200,40499,18
main convention,1,26,7,40500,40799,18
main convention,1,26,7,40800,41099,20
main convention,1,26,7,41100,41399,21
main convention,1,26,7,41400,41699,19
main convention,1,26,7,41700,41999,6
main convention,1,26,7,42000,42299,14
main convention,1,26,7,42300,42599,15
main convention,1,26,7,42600,42899,16
main convention,1,26,7,42900,43199,13
main convention,1,26,8,32400,32699,4
main convention,1,26,8,32700,32999,21
main convention,1,26,8,33000,33299,36
main convention,1,26,8,33300,33599,36
main convention,1,26,8,33600,33899,37
main convention,1,26,8,33900,34199,37
main convention,1,26,8,34200,34499,38
main convention,1,26,8,34500,34799,37
main convention,1,26,8,34800,35099,37
main convention,1,26,8,35100,35399,48
main convention,1,26,8,35400,35699,31
main convention,1,26,8,35700,35999,31
main convention,1,26,8,36000,36299,30
main convention,1,26,8,36300,36599,30
main convention,1,26,8,36600,36899,31
main convention,1,26,8,36900,37199,31
main convention,1,26,8,37200,37499,31
main convention,1,26,8,37500,37799,30
main convention,1,26,8,37800,38099,16
main convention,1,26,8,39000,39299,4
main convention,1,26,8,39300,39599,16
main convention,1,26,8,39600,39899,16
main convention,1,26,8,39900,40199,18
main convention,1,26,8,40200,40499,19
main convention,1,26,8,40500,40799,21
main convention,1,26,8,40800,41099,21
main convention,1,26,8,41100,41399,22
main convention,1,26,8,41400,41699,15
main convention,1,26,8,41700,41999,11
main convention,1,26,8,42000,42299,14
main convention,1,26,8,42300,42599,17
main convention,1,26,8,42600,42899,17
main convention,1,26,8,42900,43199,14
main convention,1,26,9,32400,32699,3
main convention,1,26,9,32700,32999,12
main convention,1,26,9,33000,33299,20
main convention,1,26,9,33300,33599,22
main convention,1,26,9,33600,33899,22
main convention,1,26,9,33900,34199,22
main convention,1,26,9,34200,34499,22
main convention,1,26,9,34500,34799,22
main convention,1,26,9,34800,35099,21
main convention,1,26,9,35100,35399,29
main convention,1,26,9,35400,35699,22
main convention,1,26,9,35700,35999,21
main convention,1,26,9,36000,36299,21
main convention,1,26,9,36300,36599,21
main convention,1,26,9,36600,36899,21
main convention,1,26,9,36900,37199,21
main convention,1,26,9,37200,37499,21
main convention,1,26,9,37500,37799,20
main convention,1,26,9,37800,38099,14
main convention,1,26,9,39000,39299,7
main convention,1,26,9,39300,39599,21
main convention,1,26,9,39600,39899,21
main convention,1,26,9,39900,40199,22
main convention,1,26,9,40200,40499,23
main convention,1,26,9,40500,40799,24
main convention,1,26,9,40800,41099,27
main convention,1,26,9,41100,41399,30
main convention,1,26,9,41400,41699,27
main convention,1,26,9,41700,41999,15
main convention,1,26,9,42000,42299,18
main convention,1,26,9,42300,42599,20
main convention,1,26,9,42600,42899,20
main convention,1,26,9,42900,43199,16
main convention,1,26,10,32400,32699,4
main convention,1,26,10,32700,32999,13
main convention,1,26,10,33000,33299,25
main convention,1,26,10,33300,33599,27
main convention,1,26,10,33600,33899,27
main convention,1,26,10,33900,34199,27
main convention,1,26,10,34200,34499,27
main convention,1,26,10,34500,34799,27
main convention,1,26,10,34800,35099,24
main convention,1,26,10,35100,35399,25
main convention,1,26,10,35400,35699,20
main convention,1,26,10,35700,35999,22
main convention,1,26,10,36000,36299,22
main convention,1,26,10,36300,36599,22
main convention,1,26,10,36600,36899,22
main convention,1,26,10,36900,37199,22
main convention,1,26,10,37200,37499,22
main convention,1,26,10,37500,37799,19
main convention,1,26,10,37800,38099,13
main convention,1,26,10,39000,39299,1
main convention,1,26,10,39300,39599,15
main convention,1,26,10,39600,39899,16
main convention,1,26,10,39900,40199,17
main convention,1,26,10,40200,40499,17
main convention,1,26,10,40500,40799,17
main convention,1,26,10,40800,41099,17
main convention,1,26,10,41100,41399,21
main convention,1,26,10,41400,41699,20
main convention,1,26,10,41700,41999,8
main convention,1,26,10,42000,42299,15
main convention,1,26,10,42300,42599,17
main convention,1,26,10,42600,42899,18
main convention,1,26,10,42900,43199,11
main convention,1,26,11,32400,32699,3
main convention,1,26,11,32700,32999,16
main convention,1,26,11,33000,33299,25
main convention,1,26,11,33300,33599,25
main convention,1,26,11,33600,33899,25
main convention,1,26,11,33900,34199,25
main convention,1,26,11,34200,34499,25
main convention,1,26,11,34500,34799,25
main convention,1,26,11,34800,35099,25
main convention,1,26,11,35100,35399,30
main convention,1,26,11,35400,35699,23
main convention,1,26,11,35700,35999,23
main convention,1,26,11,36000,36299,23
main convention,1,26,11,36300,36599,23
main convention,1,26,11,36600,36899,23
main convention,1,26,11,36900,37199,23
main convention,1,26,11,37200,37499,23
main convention,1,26,11,37500,37799,22
main convention,1,26,11,37800,38099,12
main convention,1,26,11,39000,39299,5
main convention,1,26,11,39300,39599,8
main convention,1,26,11,39600,39899,8
main convention,1,26,11,39900,40199,8
main convention,1,26,11,40200,40499,9
main convention,1,26,11,40500,40799,10
main convention,1,26,11,40800,41099,10
main convention,1,26,11,41100,41399,9
main convention,1,26,11,41400,41699,9
main convention,1,26,11,41700,41999,11
main convention,1,26,11,42000,42299,15
main convention,1,26,11,42300,42599,14
main convention,1,26,11,42600,42899,14
main convention,1,26,11,42900,43199,11
main convention,1,27,4,31800,32099,1
main convention,1,27,4,32100,32399,1
main convention,1,27,4,32400,32699,1
main convention,1,27,4,32700,32999,1
main convention,1,27,4,33000,33299,1
main convention,1,27,4,33300,33599,1
main convention,1,27,4,33600,33899,1
main convention,1,27,4,33900,34199,1
main convention,1,27,4,34200,34499,1
main convention,1,27,4,34500,34799,1
main convention,1,27,4,34800,35099,1
main convention,1,27,4,35100,35399,1
main convention,1,27,4,35400,35699,1
main convention,1,27,4,35700,35999,1
main convention,1,27,4,36000,36299,1
main convention,1,27,4,36300,36599,1
main convention,1,27,4,36600,36899,1
main convention,1,27,4,36900,37199,1
main convention,1,27,4,37200,37499,1
main convention,1,27,4,37500,37799,1
main convention,1,27,4,37800,38099,1
main convention,1,27,4,38100,38399,1
main convention,1,27,4,38400,38699,1
main convention,1,27,4,38700,38999,1
main convention,1,27,4,39000,39299,1
main convention,1,27,4,39300,39599,1
main convention,1,27,4,39600,39899,1
main convention,1,27,5,31800,32099,1
main convention,1,27,5,42300,42599,1
main convention,1,27,6,31800,32099,1
main convention,1,27,6,32100,32399,1
main convention,1,27,6,32400,32699,1
main convention,1,27,6,32700,32999,1
main convention,1,27,6,33000,33299,1
main convention,1,27,6,33300,33599,1
main convention,1,27,6,33600,33899,1
main convention,1,27,6,33900,34199,1
main convention,1,27,6,34200,34499,1
main convention,1,27,6,34500,34799,1
main convention,1,27,6,34800,35099,1
main convention,1,27,6,35100,35399,2
main convention,1,27,6,35400,35699,1
main convention,1,27,6,35700,35999,1
main convention,1,27,6,36000,36299,1
main convention,1,27,6,36300,36599,1
main convention,1,27,6,36600,36899,1
main convention,1,27,6,36900,37199,1
main convention,1,27,6,37200,37499,1
main convention,1,27,6,37500,37799,1
main convention,1,27,6,37800,38099,1
main convention,1,27,6,38100,38399,1
main convention,1,27,6,38400,38699,1
main convention,1,27,6,38700,38999,1
main convention,1,27,6,39000,39299,1
main convention,1,27,6,39300,39599,1
main convention,1,27,6,39600,39899,1
main convention,1,27,6,42300,42599,1
main convention,1,27,6,42600,42899,1
main convention,1,27,6,42900,43199,1
