start_time,end_time,source,target,movement_count
44100,44399,main convention,exhibition hall,9
44100,44399,main convention,north stairway (1st floor),38
44100,44399,main convention,room 4,1
44100,44399,main convention,south stairway (1st floor),212
44100,44399,main convention,toilet 1,1
44100,44399,main convention,toilet 2,15
44100,44399,north stairway (1st floor),main convention,1
44100,44399,north stairway (1st floor),north stairway (2nd floor),37
44100,44399,north stairway (1st floor),toilet 1,1
44100,44399,north stairway (2nd floor),north stairway (1st floor),16
44100,44399,north stairway (2nd floor),restaurant,30
44100,44399,poster area,south stairway (1st floor),4
44100,44399,poster area,toilet 1,2
44100,44399,rest area,room 5,1
44100,44399,restaurant,north stairway (2nd floor),15
44100,44399,restaurant,rest area,13
44100,44399,restaurant,room 5,2
44100,44399,restaurant,south stairway (2nd floor),109
44100,44399,restaurant,toilet 3,83
44100,44399,room 6,south stairway (2nd floor),7
44100,44399,south stairway (1st floor),exhibition hall,2
44100,44399,south stairway (1st floor),main convention,1
44100,44399,south stairway (1st floor),poster area,2
44100,44399,south stairway (1st floor),room 4,2
44100,44399,south stairway (1st floor),south stairway (2nd floor),225
44100,44399,south stairway (1st floor),toilet 1,13
44100,44399,south stairway (1st floor),toilet 2,6
44100,44399,south stairway (2nd floor),restaurant,169
44100,44399,south stairway (2nd floor),room 5,2
44100,44399,south stairway (2nd floor),room 6,2
44100,44399,south stairway (2nd floor),south stairway (1st floor),127
44100,44399,south stairway (2nd floor),toilet 3,2
44100,44399,toilet 1,poster area,7
44100,44399,toilet 1,south stairway (1st floor),5
44100,44399,toilet 2,main convention,1
44100,44399,toilet 2,poster area,1
44100,44399,toilet 2,south stairway (1st floor),12
44100,44399,toilet 3,north stairway (2nd floor),1
44100,44399,toilet 3,rest area,6
44100,44399,toilet 3,restaurant,3
44100,44399,toilet 3,room 5,26
44100,44399,toilet 3,room 6,10
44100,44399,toilet 3,south stairway (2nd floor),15
44400,44699,exhibition hall,south stairway (1st floor),7
44400,44699,main convention,exhibition hall,3
44400,44699,main convention,north stairway (1st floor),131
44400,44699,main convention,poster area,3
44400,44699,main convention,room 3,1
44400,44699,main convention,south stairway (1st floor),311
44400,44699,main convention,toilet 1,5
44400,44699,main convention,toilet 2,24
44400,44699,north stairway (1st floor),north stairway (2nd floor),133
44400,44699,north stairway (1st floor),poster area,1
44400,44699,north stairway (1st floor),room 2,1
44400,44699,north stairway (1st floor),toilet 1,1
44400,44699,north stairway (2nd floor),north stairway (1st floor),19
44400,44699,north stairway (2nd floor),restaurant,112
44400,44699,north stairway (2nd floor),toilet 3,2
44400,44699,poster area,south stairway (1st floor),2
44400,44699,poster area,toilet 1,6
44400,44699,rest area,room 5,4
44400,44699,restaurant,north stairway (2nd floor),11
44400,44699,restaurant,rest area,16
44400,44699,restaurant,south stairway (2nd floor),160
44400,44699,restaurant,toilet 3,60
44400,44699,room 4,main convention,1
44400,44699,room 4,south stairway (1st floor),1
44400,44699,room 6,south stairway (2nd floor),7
44400,44699,south stairway (1st floor),exhibition hall,6
44400,44699,south stairway (1st floor),main convention,4
44400,44699,south stairway (1st floor),poster area,4
44400,44699,south stairway (1st floor),south stairway (2nd floor),301
44400,44699,south stairway (1st floor),toilet 1,5
44400,44699,south stairway (1st floor),toilet 2,12
44400,44699,south stairway (2nd floor),restaurant,235
44400,44699,south stairway (2nd floor),room 5,10
44400,44699,south stairway (2nd floor),room 6,1
44400,44699,south stairway (2nd floor),south stairway (1st floor),215
44400,44699,south stairway (2nd floor),toilet 3,3
44400,44699,toilet 1,poster area,4
44400,44699,toilet 1,south stairway (1st floor),8
44400,44699,toilet 2,main convention,1
44400,44699,toilet 2,south stairway (1st floor),15
44400,44699,toilet 2,toilet 1,1
44400,44699,toilet 3,north stairway (2nd floor),7
44400,44699,toilet 3,rest area,9
44400,44699,toilet 3,restaurant,2
44400,44699,toilet 3,room 5,39
44400,44699,toilet 3,room 6,2
44400,44699,toilet 3,south stairway (2nd floor),29
44700,44999,exhibition hall,main convention,2
44700,44999,exhibition hall,south stairway (1st floor),2
44700,44999,main convention,exhibition hall,1
44700,44999,main convention,north stairway (1st floor),2
44700,44999,main convention,south stairway (1st floor),428
44700,44999,main convention,toilet 1,2
44700,44999,north stairway (1st floor),north stairway (2nd floor),2
44700,44999,north stairway (1st floor),room 2,3
44700,44999,north stairway (1st floor),toilet 1,1
44700,44999,north stairway (2nd floor),north stairway (1st floor),26
44700,44999,north stairway (2nd floor),restaurant,29
44700,44999,poster area,room 2,1
44700,44999,poster area,south stairway (1st floor),5
44700,44999,poster area,toilet 1,3
44700,44999,rest area,room 5,1
44700,44999,restaurant,north stairway (2nd floor),23
44700,44999,restaurant,rest area,15
44700,44999,restaurant,south stairway (2nd floor),140
44700,44999,restaurant,toilet 3,40
44700,44999,room 3,exhibition hall,1
44700,44999,room 6,south stairway (2nd floor),2
44700,44999,south stairway (1st floor),main convention,1
44700,44999,south stairway (1st floor),poster area,1
44700,44999,south stairway (1st floor),room 4,4
44700,44999,south stairway (1st floor),south stairway (2nd floor),418
44700,44999,south stairway (1st floor),toilet 1,4
44700,44999,south stairway (1st floor),toilet 2,11
44700,44999,south stairway (2nd floor),restaurant,321
44700,44999,south stairway (2nd floor),room 5,9
44700,44999,south stairway (2nd floor),room 6,1
44700,44999,south stairway (2nd floor),south stairway (1st floor),185
44700,44999,south stairway (2nd floor),toilet 3,1
44700,44999,toilet 1,poster area,10
44700,44999,toilet 1,south stairway (1st floor),6
44700,44999,toilet 1,toilet 2,1
44700,44999,toilet 2,exhibition hall,1
44700,44999,toilet 2,main convention,1
44700,44999,toilet 2,poster area,1
44700,44999,toilet 2,south stairway (1st floor),15
44700,44999,toilet 3,north stairway (2nd floor),4
44700,44999,toilet 3,rest area,10
44700,44999,toilet 3,restaurant,5
44700,44999,toilet 3,room 5,16
44700,44999,toilet 3,room 6,1
44700,44999,toilet 3,south stairway (2nd floor),25
45000,45299,main convention,south stairway (1st floor),90
45000,45299,main convention,toilet 1,1
45000,45299,main convention,toilet 2,1
45000,45299,north stairway (1st floor),main convention,3
45000,45299,north stairway (1st floor),poster area,2
45000,45299,north stairway (1st floor),room 2,2
45000,45299,north stairway (1st floor),toilet 1,2
45000,45299,north stairway (2nd floor),north stairway (1st floor),15
45000,45299,north stairway (2nd floor),restaurant,1
45000,45299,poster area,room 2,2
45000,45299,poster area,south stairway (1st floor),3
45000,45299,poster area,toilet 1,1
45000,45299,rest area,room 5,1
45000,45299,restaurant,north stairway (2nd floor),10
45000,45299,restaurant,rest area,24
45000,45299,restaurant,south stairway (2nd floor),106
45000,45299,restaurant,toilet 3,63
45000,45299,south stairway (1st floor),poster area,2
45000,45299,south stairway (1st floor),room 4,1
45000,45299,south stairway (1st floor),south stairway (2nd floor),189
45000,45299,south stairway (1st floor),toilet 1,11
45000,45299,south stairway (1st floor),toilet 2,4
45000,45299,south stairway (2nd floor),rest area,2
45000,45299,south stairway (2nd floor),restaurant,349
45000,45299,south stairway (2nd floor),room 5,12
45000,45299,south stairway (2nd floor),room 6,1
45000,45299,south stairway (2nd floor),south stairway (1st floor),143
45000,45299,south stairway (2nd floor),toilet 3,3
45000,45299,toilet 1,poster area,3
45000,45299,toilet 1,south stairway (1st floor),5
45000,45299,toilet 2,exhibition hall,2
45000,45299,toilet 2,poster area,2
45000,45299,toilet 2,south stairway (1st floor),15
45000,45299,toilet 3,north stairway (2nd floor),6
45000,45299,toilet 3,rest area,20
45000,45299,toilet 3,restaurant,2
45000,45299,toilet 3,room 5,7
45000,45299,toilet 3,south stairway (2nd floor),10
45300,45599,main convention,toilet 2,5
45300,45599,north stairway (1st floor),main convention,7
45300,45599,north stairway (1st floor),poster area,2
45300,45599,north stairway (1st floor),room 2,13
45300,45599,north stairway (1st floor),toilet 1,10
45300,45599,north stairway (2nd floor),north stairway (1st floor),38
45300,45599,poster area,exhibition hall,2
45300,45599,poster area,room 2,3
45300,45599,poster area,south stairway (1st floor),1
45300,45599,poster area,toilet 1,1
45300,45599,rest area,room 5,1
45300,45599,restaurant,north stairway (2nd floor),18
45300,45599,restaurant,rest area,30
45300,45599,restaurant,south stairway (2nd floor),17
45300,45599,restaurant,toilet 3,105
45300,45599,room 2,poster area,3
45300,45599,room 6,south stairway (2nd floor),1
45300,45599,south stairway (1st floor),exhibition hall,1
45300,45599,south stairway (1st floor),poster area,1
45300,45599,south stairway (1st floor),room 4,2
45300,45599,south stairway (1st floor),south stairway (2nd floor),8
45300,45599,south stairway (1st floor),toilet 1,7
45300,45599,south stairway (1st floor),toilet 2,8
45300,45599,south stairway (2nd floor),rest area,1
45300,45599,south stairway (2nd floor),restaurant,3
45300,45599,south stairway (2nd floor),room 5,3
45300,45599,south stairway (2nd floor),south stairway (1st floor),22
45300,45599,south stairway (2nd floor),toilet 3,1
45300,45599,toilet 1,poster area,10
45300,45599,toilet 1,room 2,2
45300,45599,toilet 1,south stairway (1st floor),1
45300,45599,toilet 2,exhibition hall,3
45300,45599,toilet 2,south stairway (1st floor),6
45300,45599,toilet 3,north stairway (2nd floor),21
45300,45599,toilet 3,rest area,46
45300,45599,toilet 3,restaurant,1
45300,45599,toilet 3,room 5,2
45300,45599,toilet 3,south stairway (2nd floor),4
45600,45899,exhibition hall,main convention,1
45600,45899,exhibition hall,room 2,1
45600,45899,exhibition hall,south stairway (1st floor),1
45600,45899,main convention,toilet 2,10
45600,45899,north stairway (1st floor),main convention,4
45600,45899,north stairway (1st floor),poster area,2
45600,45899,north stairway (1st floor),room 2,24
45600,45899,north stairway (1st floor),toilet 1,5
45600,45899,north stairway (2nd floor),north stairway (1st floor),38
45600,45899,poster area,room 2,5
45600,45899,poster area,south stairway (1st floor),3
45600,45899,poster area,toilet 1,5
45600,45899,restaurant,north stairway (2nd floor),10
45600,45899,restaurant,rest area,47
45600,45899,restaurant,south stairway (2nd floor),39
45600,45899,restaurant,toilet 3,146
45600,45899,room 2,poster area,14
45600,45899,room 2,room 3,1
45600,45899,room 3,exhibition hall,1
45600,45899,room 6,south stairway (2nd floor),13
45600,45899,room 6,toilet 3,9
45600,45899,south stairway (1st floor),exhibition hall,1
45600,45899,south stairway (1st floor),poster area,3
45600,45899,south stairway (1st floor),south stairway (2nd floor),10
45600,45899,south stairway (1st floor),toilet 1,12
45600,45899,south stairway (1st floor),toilet 2,23
45600,45899,south stairway (2nd floor),rest area,2
45600,45899,south stairway (2nd floor),restaurant,3
45600,45899,south stairway (2nd floor),room 5,5
45600,45899,south stairway (2nd floor),south stairway (1st floor),55
45600,45899,south stairway (2nd floor),toilet 3,1
45600,45899,toilet 1,poster area,10
45600,45899,toilet 1,room 2,3
45600,45899,toilet 1,south stairway (1st floor),4
45600,45899,toilet 2,exhibition hall,3
45600,45899,toilet 2,poster area,2
45600,45899,toilet 2,room 2,6
45600,45899,toilet 2,south stairway (1st floor),1
45600,45899,toilet 3,north stairway (2nd floor),25
45600,45899,toilet 3,rest area,65
45600,45899,toilet 3,room 5,1
45600,45899,toilet 3,room 6,1
45600,45899,toilet 3,south stairway (2nd floor),6
45900,46199,main convention,toilet 2,2
45900,46199,north stairway (1st floor),main convention,4
45900,46199,north stairway (1st floor),poster area,6
45900,46199,north stairway (1st floor),room 2,18
45900,46199,north stairway (1st floor),toilet 1,2
45900,46199,north stairway (2nd floor),north stairway (1st floor),26
45900,46199,poster area,room 2,12
45900,46199,poster area,south stairway (1st floor),3
45900,46199,poster area,toilet 1,7
45900,46199,rest area,toilet 3,1
45900,46199,restaurant,north stairway (2nd floor),4
45900,46199,restaurant,rest area,24
45900,46199,restaurant,south stairway (2nd floor),54
45900,46199,restaurant,toilet 3,129
45900,46199,room 2,poster area,18
45900,46199,room 6,room 5,1
45900,46199,room 6,south stairway (2nd floor),7
45900,46199,south stairway (1st floor),poster area,5
45900,46199,south stairway (1st floor),south stairway (2nd floor),7
45900,46199,south stairway (1st floor),toilet 1,21
45900,46199,south stairway (1st floor),toilet 2,30
45900,46199,south stairway (2nd floor),rest area,3
45900,46199,south stairway (2nd floor),room 5,1
45900,46199,south stairway (2nd floor),room 6,1
45900,46199,south stairway (2nd floor),south stairway (1st floor),64
45900,46199,toilet 1,poster area,21
45900,46199,toilet 1,room 2,2
45900,46199,toilet 1,south stairway (1st floor),2
45900,46199,toilet 2,exhibition hall,8
45900,46199,toilet 2,room 2,4
45900,46199,toilet 2,room 3,1
45900,46199,toilet 2,south stairway (1st floor),2
45900,46199,toilet 2,toilet 1,2
45900,46199,toilet 3,north stairway (2nd floor),23
45900,46199,toilet 3,rest area,95
45900,46199,toilet 3,room 6,6
45900,46199,toilet 3,south stairway (2nd floor),4
46200,46499,exhibition hall,south stairway (1st floor),1
46200,46499,main convention,toilet 2,2
46200,46499,north stairway (1st floor),poster area,6
46200,46499,north stairway (1st floor),room 2,15
46200,46499,north stairway (1st floor),toilet 1,1
46200,46499,north stairway (2nd floor),north stairway (1st floor),13
46200,46499,poster area,exhibition hall,1
46200,46499,poster area,room 2,21
46200,46499,poster area,south stairway (1st floor),4
46200,46499,poster area,toilet 1,5
46200,46499,poster area,toilet 2,1
46200,46499,rest area,toilet 3,4
46200,46499,restaurant,north stairway (2nd floor),1
46200,46499,restaurant,rest area,14
46200,46499,restaurant,south stairway (2nd floor),32
46200,46499,restaurant,toilet 3,92
46200,46499,room 2,poster area,16
46200,46499,room 2,room 3,1
46200,46499,room 3,exhibition hall,1
46200,46499,room 6,south stairway (2nd floor),3
46200,46499,south stairway (1st floor),exhibition hall,1
46200,46499,south stairway (1st floor),poster area,4
46200,46499,south stairway (1st floor),room 4,1
46200,46499,south stairway (1st floor),south stairway (2nd floor),16
46200,46499,south stairway (1st floor),toilet 1,22
46200,46499,south stairway (1st floor),toilet 2,22
46200,46499,south stairway (2nd floor),rest area,4
46200,46499,south stairway (2nd floor),south stairway (1st floor),48
46200,46499,south stairway (2nd floor),toilet 3,4
46200,46499,toilet 1,poster area,15
46200,46499,toilet 1,room 2,2
46200,46499,toilet 1,south stairway (1st floor),6
46200,46499,toilet 2,exhibition hall,14
46200,46499,toilet 2,poster area,5
46200,46499,toilet 2,room 2,3
46200,46499,toilet 2,south stairway (1st floor),6
46200,46499,toilet 2,toilet 1,1
46200,46499,toilet 3,north stairway (2nd floor),11
46200,46499,toilet 3,rest area,117
46200,46499,toilet 3,room 6,2
46200,46499,toilet 3,south stairway (2nd floor),8
46500,46799,exhibition hall,room 2,1
46500,46799,exhibition hall,south stairway (1st floor),2
46500,46799,main convention,toilet 2,1
46500,46799,north stairway (1st floor),main convention,1
46500,46799,north stairway (1st floor),poster area,1
46500,46799,north stairway (1st floor),room 2,5
46500,46799,north stairway (2nd floor),north stairway (1st floor),7
46500,46799,poster area,exhibition hall,1
46500,46799,poster area,room 2,20
46500,46799,poster area,south stairway (1st floor),12
46500,46799,poster area,toilet 1,4
46500,46799,poster area,toilet 2,1
46500,46799,rest area,restaurant,1
46500,46799,rest area,south stairway (2nd floor),3
46500,46799,rest area,toilet 3,1
46500,46799,restaurant,rest area,9
46500,46799,restaurant,south stairway (2nd floor),14
46500,46799,restaurant,toilet 3,38
46500,46799,room 2,poster area,8
46500,46799,room 6,south stairway (2nd floor),1
46500,46799,south stairway (1st floor),exhibition hall,2
46500,46799,south stairway (1st floor),poster area,2
46500,46799,south stairway (1st floor),south stairway (2nd floor),25
46500,46799,south stairway (1st floor),toilet 1,15
46500,46799,south stairway (1st floor),toilet 2,13
46500,46799,south stairway (2nd floor),rest area,13
46500,46799,south stairway (2nd floor),room 6,2
46500,46799,south stairway (2nd floor),south stairway (1st floor),26
46500,46799,south stairway (2nd floor),toilet 3,5
46500,46799,toilet 1,poster area,25
46500,46799,toilet 1,room 2,1
46500,46799,toilet 1,south stairway (1st floor),3
46500,46799,toilet 2,exhibition hall,12
46500,46799,toilet 2,poster area,3
46500,46799,toilet 2,room 2,4
46500,46799,toilet 2,south stairway (1st floor),9
46500,46799,toilet 3,north stairway (2nd floor),7
46500,46799,toilet 3,rest area,84
46500,46799,toilet 3,south stairway (2nd floor),9
46800,47099,exhibition hall,south stairway (1st floor),2
46800,47099,north stairway (1st floor),room 2,1
46800,47099,poster area,room 2,15
46800,47099,poster area,south stairway (1st floor),11
46800,47099,poster area,toilet 1,6
46800,47099,poster area,toilet 2,1
46800,47099,rest area,south stairway (2nd floor),2
46800,47099,rest area,toilet 3,1
46800,47099,restaurant,south stairway (2nd floor),8
46800,47099,restaurant,toilet 3,6
46800,47099,room 2,poster area,5
46800,47099,room 6,south stairway (2nd floor),2
46800,47099,room 6,toilet 3,1
46800,47099,south stairway (1st floor),exhibition hall,2
46800,47099,south stairway (1st floor),poster area,2
46800,47099,south stairway (1st floor),south stairway (2nd floor),18
46800,47099,south stairway (1st floor),toilet 1,6
46800,47099,south stairway (1st floor),toilet 2,11
46800,47099,south stairway (2nd floor),rest area,18
46800,47099,south stairway (2nd floor),room 6,1
46800,47099,south stairway (2nd floor),south stairway (1st floor),18
46800,47099,south stairway (2nd floor),toilet 3,1
46800,47099,toilet 1,exhibition hall,1
46800,47099,toilet 1,poster area,16
46800,47099,toilet 1,south stairway (1st floor),4
46800,47099,toilet 2,exhibition hall,10
46800,47099,toilet 2,poster area,7
46800,47099,toilet 2,room 2,2
46800,47099,toilet 2,room 4,1
46800,47099,toilet 2,south stairway (1st floor),1
46800,47099,toilet 3,rest area,46
46800,47099,toilet 3,south stairway (2nd floor),5
47100,47399,exhibition hall,south stairway (1st floor),3
47100,47399,exhibition hall,toilet 1,1
47100,47399,poster area,room 2,11
47100,47399,poster area,south stairway (1st floor),21
47100,47399,poster area,toilet 1,4
47100,47399,rest area,south stairway (2nd floor),4
47100,47399,rest area,toilet 3,8
47100,47399,room 2,poster area,2
47100,47399,room 6,toilet 3,1
47100,47399,south stairway (1st floor),exhibition hall,1
47100,47399,south stairway (1st floor),poster area,3
47100,47399,south stairway (1st floor),room 3,1
47100,47399,south stairway (1st floor),south stairway (2nd floor),30
47100,47399,south stairway (1st floor),toilet 2,1
47100,47399,south stairway (2nd floor),rest area,22
47100,47399,south stairway (2nd floor),south stairway (1st floor),7
47100,47399,south stairway (2nd floor),toilet 3,4
47100,47399,toilet 1,exhibition hall,1
47100,47399,toilet 1,poster area,9
47100,47399,toilet 1,south stairway (1st floor),6
47100,47399,toilet 2,exhibition hall,9
47100,47399,toilet 2,poster area,6
47100,47399,toilet 2,south stairway (1st floor),2
47100,47399,toilet 2,toilet 1,1
47100,47399,toilet 3,rest area,11
47100,47399,toilet 3,south stairway (2nd floor),3
47400,47699,exhibition hall,room 2,1
47400,47699,exhibition hall,south stairway (1st floor),2
47400,47699,poster area,room 2,5
47400,47699,poster area,south stairway (1st floor),17
47400,47699,poster area,toilet 1,3
47400,47699,rest area,south stairway (2nd floor),8
47400,47699,rest area,toilet 3,5
47400,47699,room 2,poster area,1
47400,47699,room 3,exhibition hall,2
47400,47699,south stairway (1st floor),exhibition hall,9
47400,47699,south stairway (1st floor),poster area,2
47400,47699,south stairway (1st floor),room 3,1
47400,47699,south stairway (1st floor),south stairway (2nd floor),25
47400,47699,south stairway (1st floor),toilet 1,1
47400,47699,south stairway (1st floor),toilet 2,4
47400,47699,south stairway (2nd floor),rest area,25
47400,47699,south stairway (2nd floor),south stairway (1st floor),17
47400,47699,toilet 1,exhibition hall,1
47400,47699,toilet 1,poster area,4
47400,47699,toilet 1,south stairway (1st floor),3
47400,47699,toilet 2,exhibition hall,1
47400,47699,toilet 2,poster area,1
47400,47699,toilet 3,rest area,7
47400,47699,toilet 3,south stairway (2nd floor),7
47700,47999,exhibition hall,poster area,1
47700,47999,exhibition hall,south stairway (1st floor),3
47700,47999,exhibition hall,toilet 2,1
47700,47999,poster area,exhibition hall,1
47700,47999,poster area,room 2,2
47700,47999,poster area,south stairway (1st floor),12
47700,47999,poster area,toilet 1,1
47700,47999,poster area,toilet 2,2
47700,47999,rest area,south stairway (2nd floor),8
47700,47999,rest area,toilet 3,12
47700,47999,room 2,poster area,3
47700,47999,room 3,exhibition hall,1
47700,47999,south stairway (1st floor),exhibition hall,3
47700,47999,south stairway (1st floor),poster area,3
47700,47999,south stairway (1st floor),south stairway (2nd floor),18
47700,47999,south stairway (1st floor),toilet 2,2
47700,47999,south stairway (2nd floor),rest area,15
47700,47999,south stairway (2nd floor),south stairway (1st floor),14
47700,47999,south stairway (2nd floor),toilet 3,1
47700,47999,toilet 1,poster area,1
47700,47999,toilet 1,south stairway (1st floor),2
47700,47999,toilet 2,exhibition hall,2
47700,47999,toilet 2,poster area,1
47700,47999,toilet 2,south stairway (1st floor),1
47700,47999,toilet 3,rest area,1
47700,47999,toilet 3,south stairway (2nd floor),6
48000,48299,exhibition hall,poster area,1
48000,48299,exhibition hall,south stairway (1st floor),4
48000,48299,poster area,exhibition hall,1
48000,48299,poster area,room 2,1
48000,48299,poster area,south stairway (1st floor),9
48000,48299,poster area,toilet 1,1
48000,48299,rest area,south stairway (2nd floor),15
48000,48299,rest area,toilet 3,23
48000,48299,room 2,room 3,1
48000,48299,south stairway (1st floor),exhibition hall,13
48000,48299,south stairway (1st floor),poster area,5
48000,48299,south stairway (1st floor),south stairway (2nd floor),16
48000,48299,south stairway (1st floor),toilet 1,8
48000,48299,south stairway (1st floor),toilet 2,4
48000,48299,south stairway (2nd floor),rest area,15
48000,48299,south stairway (2nd floor),restaurant,1
48000,48299,south stairway (2nd floor),south stairway (1st floor),26
48000,48299,south stairway (2nd floor),toilet 3,2
48000,48299,toilet 1,poster area,5
48000,48299,toilet 1,south stairway (1st floor),1
48000,48299,toilet 2,exhibition hall,3
48000,48299,toilet 2,south stairway (1st floor),2
48000,48299,toilet 3,rest area,1
48000,48299,toilet 3,south stairway (2nd floor),9
48300,48599,exhibition hall,poster area,1
48300,48599,exhibition hall,room 2,1
48300,48599,exhibition hall,south stairway (1st floor),3
48300,48599,exhibition hall,toilet 1,1
48300,48599,exhibition hall,toilet 2,1
48300,48599,poster area,exhibition hall,1
48300,48599,poster area,room 2,2
48300,48599,poster area,south stairway (1st floor),5
48300,48599,poster area,toilet 1,2
48300,48599,rest area,south stairway (2nd floor),30
48300,48599,rest area,toilet 3,29
48300,48599,restaurant,rest area,1
48300,48599,room 2,poster area,1
48300,48599,room 3,exhibition hall,1
48300,48599,room 4,toilet 2,1
48300,48599,room 6,toilet 3,1
48300,48599,south stairway (1st floor),exhibition hall,23
48300,48599,south stairway (1st floor),poster area,10
48300,48599,south stairway (1st floor),south stairway (2nd floor),8
48300,48599,south stairway (1st floor),toilet 1,4
48300,48599,south stairway (1st floor),toilet 2,3
48300,48599,south stairway (2nd floor),rest area,7
48300,48599,south stairway (2nd floor),restaurant,1
48300,48599,south stairway (2nd floor),south stairway (1st floor),51
48300,48599,toilet 1,poster area,5
48300,48599,toilet 2,exhibition hall,4
48300,48599,toilet 2,south stairway (1st floor),1
48300,48599,toilet 3,rest area,1
48300,48599,toilet 3,restaurant,1
48300,48599,toilet 3,south stairway (2nd floor),20
48600,48899,exhibition hall,poster area,1
48600,48899,exhibition hall,south stairway (1st floor),9
48600,48899,exhibition hall,toilet 2,1
48600,48899,poster area,exhibition hall,2
48600,48899,poster area,room 2,1
48600,48899,poster area,south stairway (1st floor),3
48600,48899,poster area,toilet 1,3
48600,48899,rest area,restaurant,1
48600,48899,rest area,south stairway (2nd floor),25
48600,48899,rest area,toilet 3,45
48600,48899,room 2,poster area,3
48600,48899,room 2,toilet 1,1
48600,48899,room 4,toilet 2,1
48600,48899,room 6,south stairway (2nd floor),1
48600,48899,south stairway (1st floor),exhibition hall,20
48600,48899,south stairway (1st floor),poster area,14
48600,48899,south stairway (1st floor),south stairway (2nd floor),13
48600,48899,south stairway (1st floor),toilet 1,7
48600,48899,south stairway (1st floor),toilet 2,12
48600,48899,south stairway (2nd floor),rest area,10
48600,48899,south stairway (2nd floor),south stairway (1st floor),59
48600,48899,toilet 1,poster area,10
48600,48899,toilet 1,south stairway (1st floor),1
48600,48899,toilet 2,exhibition hall,4
48600,48899,toilet 2,south stairway (1st floor),1
48600,48899,toilet 2,toilet 1,1
48600,48899,toilet 3,restaurant,1
48600,48899,toilet 3,room 6,1
48600,48899,toilet 3,south stairway (2nd floor),26
48900,49199,exhibition hall,south stairway (1st floor),6
48900,49199,exhibition hall,toilet 2,1
48900,49199,poster area,exhibition hall,3
48900,49199,poster area,room 2,1
48900,49199,poster area,south stairway (1st floor),3
48900,49199,poster area,toilet 1,8
48900,49199,rest area,south stairway (2nd floor),21
48900,49199,rest area,toilet 3,25
48900,49199,room 2,poster area,3
48900,49199,room 3,exhibition hall,2
48900,49199,room 6,south stairway (2nd floor),2
48900,49199,south stairway (1st floor),exhibition hall,40
48900,49199,south stairway (1st floor),poster area,4
48900,49199,south stairway (1st floor),south stairway (2nd floor),20
48900,49199,south stairway (1st floor),toilet 1,10
48900,49199,south stairway (1st floor),toilet 2,6
48900,49199,south stairway (2nd floor),rest area,11
48900,49199,south stairway (2nd floor),restaurant,1
48900,49199,south stairway (2nd floor),south stairway (1st floor),60
48900,49199,south stairway (2nd floor),toilet 3,2
48900,49199,toilet 1,poster area,13
48900,49199,toilet 1,south stairway (1st floor),1
48900,49199,toilet 2,exhibition hall,7
48900,49199,toilet 2,poster area,2
48900,49199,toilet 2,room 3,1
48900,49199,toilet 2,south stairway (1st floor),1
48900,49199,toilet 3,south stairway (2nd floor),41
49200,49499,exhibition hall,south stairway (1st floor),4
49200,49499,exhibition hall,toilet 2,2
49200,49499,main convention,toilet 2,1
49200,49499,north stairway (1st floor),main convention,1
49200,49499,north stairway (1st floor),room 2,1
49200,49499,north stairway (1st floor),toilet 1,1
49200,49499,north stairway (2nd floor),north stairway (1st floor),4
49200,49499,poster area,exhibition hall,7
49200,49499,poster area,room 2,1
49200,49499,poster area,south stairway (1st floor),2
49200,49499,poster area,toilet 1,15
49200,49499,rest area,south stairway (2nd floor),29
49200,49499,rest area,toilet 3,37
49200,49499,restaurant,north stairway (2nd floor),2
49200,49499,restaurant,rest area,1
49200,49499,restaurant,south stairway (2nd floor),9
49200,49499,restaurant,toilet 3,20
49200,49499,room 2,poster area,1
49200,49499,room 3,exhibition hall,4
49200,49499,south stairway (1st floor),exhibition hall,32
49200,49499,south stairway (1st floor),poster area,16
49200,49499,south stairway (1st floor),room 3,2
49200,49499,south stairway (1st floor),south stairway (2nd floor),12
49200,49499,south stairway (1st floor),toilet 1,6
49200,49499,south stairway (1st floor),toilet 2,12
49200,49499,south stairway (2nd floor),rest area,4
49200,49499,south stairway (2nd floor),room 6,1
49200,49499,south stairway (2nd floor),south stairway (1st floor),66
49200,49499,south stairway (2nd floor),toilet 3,3
49200,49499,toilet 1,exhibition hall,5
49200,49499,toilet 1,poster area,11
49200,49499,toilet 2,exhibition hall,5
49200,49499,toilet 2,south stairway (1st floor),2
49200,49499,toilet 3,north stairway (2nd floor),2
49200,49499,toilet 3,rest area,9
49200,49499,toilet 3,south stairway (2nd floor),24
49500,49799,exhibition hall,poster area,5
49500,49799,exhibition hall,south stairway (1st floor),6
49500,49799,exhibition hall,toilet 2,2
49500,49799,north stairway (1st floor),north stairway (2nd floor),1
49500,49799,north stairway (1st floor),room 2,1
49500,49799,north stairway (2nd floor),north stairway (1st floor),3
49500,49799,north stairway (2nd floor),toilet 3,1
49500,49799,poster area,exhibition hall,13
49500,49799,poster area,room 2,2
49500,49799,poster area,south stairway (1st floor),2
49500,49799,poster area,sub convention b,1
49500,49799,poster area,toilet 1,19
49500,49799,poster area,toilet 2,1
49500,49799,rest area,room 5,3
49500,49799,rest area,south stairway (2nd floor),25
49500,49799,rest area,toilet 3,43
49500,49799,restaurant,toilet 3,2
49500,49799,room 2,north stairway (1st floor),1
49500,49799,room 2,poster area,2
49500,49799,room 3,exhibition hall,5
